p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
0,0,"0,0",0,1,"0,0",4,8,"50,0",4,9,"44,4",1331,22:11,,1,0,0,1,2,3,0,1,0,,28,9,1,3,2,12,1,0,2819338,3,K. SMITH,https://imagenes.feb.es/foto.aspx?c=2819338,CLUB OURENSE BALONCESTO
2,4,"50,0",6,9,"66,7",0,0,"0,0",6,9,"66,7",1242,20:42,,0,0,1,1,2,3,2,2,0,,-3,9,0,3,3,14,0,0,2819330,9,C. OKANU,https://imagenes.feb.es/foto.aspx?c=2819330,CLUB OURENSE BALONCESTO
0,0,"0,0",1,4,"25,0",0,1,"0,0",1,5,"20,0",953,15:53,,2,2,0,2,4,6,1,0,1,,2,9,4,6,3,2,0,0,1778999,10,I. VAZQUEZ PEREZ,https://imagenes.feb.es/foto.aspx?c=1778999,CLUB OURENSE BALONCESTO
2,2,"100,0",0,3,"0,0",0,1,"0,0",0,4,"0,0",635,10:35,,0,0,0,1,1,2,1,0,0,,-12,2,1,2,0,2,0,0,1886852,11,M. FERNANDEZ CARBALLO,https://imagenes.feb.es/foto.aspx?c=1886852,CLUB OURENSE BALONCESTO
0,0,"0,0",0,3,"0,0",1,3,"33,3",1,6,"16,7",783,13:03,,0,1,0,0,2,2,0,0,2,,-1,3,1,2,0,3,0,0,1765084,12,S. HUGUET CARRASCO,https://imagenes.feb.es/foto.aspx?c=1765084,CLUB OURENSE BALONCESTO
0,0,"0,0",3,7,"42,9",3,4,"75,0",6,11,"54,5",1421,23:41,,0,1,0,3,4,7,1,2,0,,18,17,3,7,2,15,1,0,2819327,22,G. KALSCHEUR,https://imagenes.feb.es/foto.aspx?c=2819327,CLUB OURENSE BALONCESTO
2,2,"100,0",2,2,"100,0",0,0,"0,0",2,2,"100,0",661,11:01,,0,0,1,1,2,3,1,1,1,,15,9,1,3,2,6,0,0,2819332,23,D. SARAIVA SEIXAS,https://imagenes.feb.es/foto.aspx?c=2819332,CLUB OURENSE BALONCESTO
3,4,"75,0",1,3,"33,3",1,4,"25,0",2,7,"28,6",1344,22:24,,0,1,0,3,3,6,3,1,0,,-10,8,1,6,3,8,0,0,2781800,24,S. MC DONNELL,https://imagenes.feb.es/foto.aspx?c=2781800,CLUB OURENSE BALONCESTO
1,4,"25,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",390,06:30,,0,0,0,0,0,0,2,0,0,,9,-2,0,0,2,1,0,0,1863291,27,M. IGLESIAS FERNANDEZ,https://imagenes.feb.es/foto.aspx?c=1863291,CLUB OURENSE BALONCESTO
2,2,"100,0",2,5,"40,0",0,4,"0,0",2,9,"22,2",1521,25:21,,0,0,0,2,1,3,1,1,0,,8,6,6,3,2,6,1,1,2650871,28,R. DIAS MARQUES LISBOA SANTOS,https://imagenes.feb.es/foto.aspx?c=2650871,CLUB OURENSE BALONCESTO
0,0,"0,0",1,3,"33,3",0,0,"0,0",1,3,"33,3",768,12:48,,1,0,1,2,2,4,2,0,0,,7,5,0,4,2,2,1,0,2654188,35,R. GILL,https://imagenes.feb.es/foto.aspx?c=2654188,CLUB OURENSE BALONCESTO
