p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
8,9,"88,9",2,8,"25,0",3,5,"60,0",5,13,"38,5",1462,24:22,,0,0,0,0,1,1,8,2,0,,9,20,3,1,2,21,1,0,2736767,7,M. DIAZ,https://imagenes.feb.es/foto.aspx?c=2736767,FLEXICAR FUENLABRADA
2,2,"100,0",0,5,"0,0",3,5,"60,0",3,10,"30,0",1740,29:00,,0,1,0,0,4,4,1,1,0,,8,8,2,4,2,11,1,1,2157874,8,V. ALVES BENITE ,https://imagenes.feb.es/foto.aspx?c=2157874,FLEXICAR FUENLABRADA
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",22,00:22,,0,0,0,0,0,0,0,0,0,,-3,0,0,0,0,0,0,0,2178977,9,B. VIDARTE CANO,https://imagenes.feb.es/foto.aspx?c=2178977,FLEXICAR FUENLABRADA
2,2,"100,0",2,5,"40,0",0,2,"0,0",2,7,"28,6",1428,23:48,,0,1,0,1,1,2,3,1,1,,5,3,0,2,3,6,1,0,1710454,11,D. MANCHON CRESPO,https://imagenes.feb.es/foto.aspx?c=1710454,FLEXICAR FUENLABRADA
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",0,00:00,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1992879,15,P. RODRIGUEZ PASCUAL,https://imagenes.feb.es/foto.aspx?c=1992879,FLEXICAR FUENLABRADA
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",0,00:00,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2736363,21,D. STOLBETSKIY,https://imagenes.feb.es/foto.aspx?c=2736363,FLEXICAR FUENLABRADA
0,2,"0,0",3,7,"42,9",0,1,"0,0",3,8,"37,5",1948,32:28,,1,1,0,3,5,8,1,2,1,,15,8,4,8,4,6,1,0,2703151,22,B. DE BISSCHOP,https://imagenes.feb.es/foto.aspx?c=2703151,FLEXICAR FUENLABRADA
0,0,"0,0",1,2,"50,0",0,1,"0,0",1,3,"33,3",684,11:24,,0,0,0,0,0,0,0,1,1,,-4,-1,0,0,1,2,0,0,2820729,30,P. RIGOT,https://imagenes.feb.es/foto.aspx?c=2820729,FLEXICAR FUENLABRADA
0,0,"0,0",1,3,"33,3",0,2,"0,0",1,5,"20,0",1162,19:22,,0,0,0,1,5,6,1,0,0,,1,7,5,6,3,2,0,0,2236015,32,G. RENFROE,https://imagenes.feb.es/foto.aspx?c=2236015,FLEXICAR FUENLABRADA
3,4,"75,0",0,1,"0,0",2,3,"66,7",2,4,"50,0",1598,26:38,,1,0,0,0,4,4,4,2,2,,-1,15,1,4,1,9,1,0,2820728,35,J. BELEMENE-DZABATOU,https://imagenes.feb.es/foto.aspx?c=2820728,FLEXICAR FUENLABRADA
1,2,"50,0",1,3,"33,3",2,2,"100,0",3,5,"60,0",808,13:28,,1,0,1,0,2,2,1,0,0,,1,10,1,2,1,9,0,0,2446631,44,P. ALI,https://imagenes.feb.es/foto.aspx?c=2446631,FLEXICAR FUENLABRADA
8,8,"100,0",2,3,"66,7",0,0,"0,0",2,3,"66,7",1148,19:08,,0,0,1,3,3,6,6,1,0,,4,19,0,6,3,12,0,0,2820727,88,J. KASIBABU SHILALA,https://imagenes.feb.es/foto.aspx?c=2820727,FLEXICAR FUENLABRADA
0,0,"0,0",0,2,"0,0",2,5,"40,0",2,7,"28,6",1223,20:23,,0,0,0,0,5,5,1,1,0,,-6,5,1,5,2,6,1,0,1715117,00,E. VICEDO AYALA,https://imagenes.feb.es/foto.aspx?c=1715117,HESTIA MENORCA
0,0,"0,0",1,1,"100,0",0,2,"0,0",1,3,"33,3",914,15:14,,0,1,0,0,0,0,2,2,0,,-8,0,2,0,2,2,0,0,2785180,1,J. CONE,https://imagenes.feb.es/foto.aspx?c=2785180,HESTIA MENORCA
1,2,"50,0",0,0,"0,0",3,6,"50,0",3,6,"50,0",1177,19:37,,0,0,0,0,1,1,1,2,1,,-1,4,0,1,3,10,0,0,2820270,3,N. GALETTE,https://imagenes.feb.es/foto.aspx?c=2820270,HESTIA MENORCA
0,0,"0,0",1,1,"100,0",0,0,"0,0",1,1,"100,0",626,10:26,,0,0,1,0,2,2,0,0,0,,-10,2,1,2,3,2,0,0,2662856,8,F. SCHOTT,https://imagenes.feb.es/foto.aspx?c=2662856,HESTIA MENORCA
3,4,"75,0",2,4,"50,0",2,5,"40,0",4,9,"44,4",1508,25:08,,0,1,0,0,2,2,5,1,0,,-4,11,3,2,5,13,1,0,2446720,10,F. ZURBRIGGEN,https://imagenes.feb.es/foto.aspx?c=2446720,HESTIA MENORCA
4,4,"100,0",3,8,"37,5",1,6,"16,7",4,14,"28,6",1615,26:55,,0,1,0,0,1,1,3,3,0,,-10,3,2,1,3,13,0,0,2650859,11,S. LITTLESON,https://imagenes.feb.es/foto.aspx?c=2650859,HESTIA MENORCA
3,3,"100,0",3,5,"60,0",1,3,"33,3",4,8,"50,0",1295,21:35,,0,0,0,1,1,2,4,2,0,,0,10,1,2,3,12,1,0,1938697,13,J. LOBO MARTORELL,https://imagenes.feb.es/foto.aspx?c=1938697,HESTIA MENORCA
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",0,00:00,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1784407,15,P. MOLINS CALDERON,https://imagenes.feb.es/foto.aspx?c=1784407,HESTIA MENORCA
0,0,"0,0",4,4,"100,0",0,0,"0,0",4,4,"100,0",1328,22:08,,1,0,2,0,2,2,1,0,1,,1,12,1,2,2,8,1,0,2702840,23,E. WEMBI,https://imagenes.feb.es/foto.aspx?c=2702840,HESTIA MENORCA
0,2,"0,0",1,1,"100,0",1,1,"100,0",2,2,"100,0",1868,31:08,,0,0,0,1,7,8,3,0,0,,1,14,1,8,1,5,1,1,1875914,55,A. SOLA IDDRISU,https://imagenes.feb.es/foto.aspx?c=1875914,HESTIA MENORCA
0,0,"0,0",0,1,"0,0",0,0,"0,0",0,1,"0,0",446,07:26,,2,0,0,1,1,2,0,1,0,,2,1,0,2,1,0,0,0,1382456,77,V. ARTEAGA GONZALEZ,https://imagenes.feb.es/foto.aspx?c=1382456,HESTIA MENORCA
