p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
0,0,"0,0",0,0,"0,0",4,6,"66,7",4,6,"66,7",1840,30:40,,0,0,0,0,2,2,0,0,0,,-6,11,2,2,3,12,1,0,1715117,00,E. VICEDO AYALA,https://imagenes.feb.es/foto.aspx?c=1715117,HESTIA MENORCA
1,1,"100,0",3,4,"75,0",4,8,"50,0",7,12,"58,3",1280,21:20,,0,0,0,2,1,3,5,1,1,,-10,21,2,3,3,19,0,0,2785180,1,J. CONE,https://imagenes.feb.es/foto.aspx?c=2785180,HESTIA MENORCA
0,0,"0,0",1,2,"50,0",0,2,"0,0",1,4,"25,0",635,10:35,,0,0,1,1,2,3,0,1,1,,-7,2,0,3,0,2,0,0,2820270,3,N. GALETTE,https://imagenes.feb.es/foto.aspx?c=2820270,HESTIA MENORCA
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",0,00:00,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2662856,8,F. SCHOTT,https://imagenes.feb.es/foto.aspx?c=2662856,HESTIA MENORCA
4,4,"100,0",3,5,"60,0",0,1,"0,0",3,6,"50,0",1187,19:47,,1,1,0,0,2,2,5,0,0,,3,14,1,2,2,10,1,0,2446720,10,F. ZURBRIGGEN,https://imagenes.feb.es/foto.aspx?c=2446720,HESTIA MENORCA
0,0,"0,0",4,6,"66,7",2,6,"33,3",6,12,"50,0",1490,24:50,,0,0,0,0,0,0,1,2,2,,-12,12,5,0,2,14,0,0,2650859,11,S. LITTLESON,https://imagenes.feb.es/foto.aspx?c=2650859,HESTIA MENORCA
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",0,00:00,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1938697,13,J. LOBO MARTORELL,https://imagenes.feb.es/foto.aspx?c=1938697,HESTIA MENORCA
4,4,"100,0",1,3,"33,3",2,9,"22,2",3,12,"25,0",1798,29:58,,0,0,0,1,1,2,3,1,1,,1,9,3,2,2,12,1,0,2325133,21,T. MCFADDEN,https://imagenes.feb.es/foto.aspx?c=2325133,HESTIA MENORCA
1,3,"33,3",5,6,"83,3",0,0,"0,0",5,6,"83,3",1005,16:45,,0,0,0,2,3,5,2,0,0,,-5,12,1,5,4,11,1,0,2702840,23,E. WEMBI,https://imagenes.feb.es/foto.aspx?c=2702840,HESTIA MENORCA
0,0,"0,0",0,1,"0,0",0,2,"0,0",0,3,"0,0",349,05:49,,0,0,0,1,0,1,1,1,0,,1,-2,2,1,2,0,0,0,1535344,33,I. ROSA POMPIDO,https://imagenes.feb.es/foto.aspx?c=1535344,HESTIA MENORCA
0,0,"0,0",1,1,"100,0",0,2,"0,0",1,3,"33,3",1449,24:09,,0,0,0,1,4,5,3,2,0,,-12,8,2,5,0,2,1,1,1875914,55,A. SOLA IDDRISU,https://imagenes.feb.es/foto.aspx?c=1875914,HESTIA MENORCA
0,2,"0,0",2,3,"66,7",0,0,"0,0",2,3,"66,7",967,16:07,,0,0,0,1,0,1,1,0,0,,-3,0,0,1,3,4,0,0,1382456,77,V. ARTEAGA GONZALEZ,https://imagenes.feb.es/foto.aspx?c=1382456,HESTIA MENORCA
1,1,"100,0",3,4,"75,0",0,0,"0,0",3,4,"75,0",569,09:29,,0,0,0,0,1,1,1,0,0,,4,8,0,1,0,7,0,0,2094445,1,A. GONZÁLEZ PÉREZ,https://imagenes.feb.es/foto.aspx?c=2094445,MOVISTAR ESTUDIANTES
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",680,11:20,,0,0,0,0,0,0,0,0,0,,0,-1,0,0,1,0,0,0,2433615,6,L. GIOVANNETTI,https://imagenes.feb.es/foto.aspx?c=2433615,MOVISTAR ESTUDIANTES
