p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
0,0,"0,0",0,0,"0,0",0,1,"0,0",0,1,"0,0",697,11:37,,0,0,0,0,1,1,1,0,0,,-6,1,0,1,0,0,0,0,1715117,0,E. VICEDO AYALA,https://imagenes.feb.es/foto.aspx?c=1715117,HESTIA MENORCA
0,1,"0,0",2,5,"40,0",4,10,"40,0",6,15,"40,0",1217,20:17,,0,0,0,1,1,2,5,10,0,,12,2,3,2,4,16,1,0,2785180,1,J. CONE,https://imagenes.feb.es/foto.aspx?c=2785180,HESTIA MENORCA
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",0,00:00,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2339515,2,I. PONS PONS,https://imagenes.feb.es/foto.aspx?c=2339515,HESTIA MENORCA
0,0,"0,0",1,4,"25,0",2,6,"33,3",3,10,"30,0",1466,24:26,,0,1,0,2,1,3,0,1,4,,-1,3,0,3,4,8,1,0,2820270,3,N. GALETTE,https://imagenes.feb.es/foto.aspx?c=2820270,HESTIA MENORCA
4,4,"100,0",0,1,"0,0",1,4,"25,0",1,5,"20,0",1155,19:15,,0,1,0,1,1,2,2,3,0,,-7,7,5,2,2,7,0,0,1496030,7,P. FIGUERAS LOPEZ,https://imagenes.feb.es/foto.aspx?c=1496030,HESTIA MENORCA
0,0,"0,0",2,2,"100,0",0,0,"0,0",2,2,"100,0",946,15:46,,0,0,0,4,1,5,1,0,0,,-3,11,2,5,1,4,1,0,2662856,8,F. SCHOTT,https://imagenes.feb.es/foto.aspx?c=2662856,HESTIA MENORCA
3,4,"75,0",1,8,"12,5",2,9,"22,2",3,17,"17,6",1855,30:55,,0,1,0,4,2,6,1,0,0,,0,6,4,6,1,11,1,0,2650859,11,S. LITTLESON,https://imagenes.feb.es/foto.aspx?c=2650859,HESTIA MENORCA
0,0,"0,0",0,1,"0,0",2,7,"28,6",2,8,"25,0",1262,21:02,,0,2,0,1,1,2,2,2,0,,-4,1,2,2,3,6,0,0,1938697,13,J. LOBO MARTORELL,https://imagenes.feb.es/foto.aspx?c=1938697,HESTIA MENORCA
0,0,"0,0",0,1,"0,0",0,0,"0,0",0,1,"0,0",209,03:29,,0,1,0,0,0,0,0,2,0,,-6,-3,0,0,0,0,0,0,1784407,15,P. MOLINS CALDERON,https://imagenes.feb.es/foto.aspx?c=1784407,HESTIA MENORCA
4,6,"66,7",3,6,"50,0",0,0,"0,0",3,6,"50,0",1188,19:48,,1,1,3,4,2,6,5,0,1,,7,13,0,6,5,10,0,0,2702840,23,E. WEMBI,https://imagenes.feb.es/foto.aspx?c=2702840,HESTIA MENORCA
0,0,"0,0",3,5,"60,0",0,1,"0,0",3,6,"50,0",1739,28:59,,0,1,0,7,5,12,3,0,1,,8,19,1,12,1,6,1,1,1875914,55,A. SOLA IDDRISU,https://imagenes.feb.es/foto.aspx?c=1875914,HESTIA MENORCA
2,2,"100,0",0,2,"0,0",0,0,"0,0",0,2,"0,0",266,04:26,,0,0,0,1,0,1,1,0,0,,-5,2,0,1,0,2,0,0,1382456,77,V. ARTEAGA GONZALEZ,https://imagenes.feb.es/foto.aspx?c=1382456,HESTIA MENORCA
0,0,"0,0",0,2,"0,0",0,1,"0,0",0,3,"0,0",851,14:11,,2,0,0,0,0,0,0,0,0,,-6,-3,0,0,2,0,0,0,2788739,1,L. SMITH,https://imagenes.feb.es/foto.aspx?c=2788739,FIBWI MALLORCA BASQUET PALMA 
