p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",179,02:59,,0,0,0,0,1,1,0,0,0,,-3,1,0,1,0,0,0,0,2862304,1,C. POLYNICE,https://imagenes.feb.es/foto.aspx?c=2862304,GRUPO CAESA SEGUROS FC CARTAGENA CB
6,8,"75,0",4,5,"80,0",3,7,"42,9",7,12,"58,3",2200,36:40,,0,1,0,0,2,2,8,1,2,,9,26,1,2,2,23,1,0,2159336,2,A. GARUBA ALARI,https://imagenes.feb.es/foto.aspx?c=2159336,GRUPO CAESA SEGUROS FC CARTAGENA CB
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",0,00:00,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2064697,3,D. YAÑEZ GAMBIN,https://imagenes.feb.es/foto.aspx?c=2064697,GRUPO CAESA SEGUROS FC CARTAGENA CB
0,0,"0,0",1,6,"16,7",1,2,"50,0",2,8,"25,0",1513,25:13,,0,1,0,2,2,4,0,0,0,,2,6,3,4,0,5,1,0,2816796,4,I. RIVERA CARROLL,https://imagenes.feb.es/foto.aspx?c=2816796,GRUPO CAESA SEGUROS FC CARTAGENA CB
4,5,"80,0",1,3,"33,3",1,2,"50,0",2,5,"40,0",1397,23:17,,0,0,0,0,0,0,6,3,0,,-6,5,2,0,5,9,0,1,1384223,5,A. MARTIN MARIN,https://imagenes.feb.es/foto.aspx?c=1384223,GRUPO CAESA SEGUROS FC CARTAGENA CB
0,1,"0,0",5,14,"35,7",2,11,"18,2",7,25,"28,0",2500,41:40,,0,0,0,0,5,5,2,2,2,,20,6,6,5,4,16,1,0,2862296,10,K. WEBSTER,https://imagenes.feb.es/foto.aspx?c=2862296,GRUPO CAESA SEGUROS FC CARTAGENA CB
0,0,"0,0",1,3,"33,3",0,0,"0,0",1,3,"33,3",1629,27:09,,0,1,0,4,8,12,0,1,1,,19,7,0,12,5,2,1,0,2525411,11,E. IDEHEN IDEHEN,https://imagenes.feb.es/foto.aspx?c=2525411,GRUPO CAESA SEGUROS FC CARTAGENA CB
5,6,"83,3",6,9,"66,7",2,3,"66,7",8,12,"66,7",2299,38:19,,2,0,3,0,3,3,5,0,5,,20,29,0,3,4,23,1,0,1923881,12,A. DOMENECH FONTANA,https://imagenes.feb.es/foto.aspx?c=1923881,GRUPO CAESA SEGUROS FC CARTAGENA CB
4,4,"100,0",1,4,"25,0",0,0,"0,0",1,4,"25,0",1356,22:36,,1,1,0,2,6,8,5,1,1,,-17,15,0,8,2,6,0,0,2820135,13,V. FAVERANI TATSCH,https://imagenes.feb.es/foto.aspx?c=2820135,GRUPO CAESA SEGUROS FC CARTAGENA CB
0,0,"0,0",0,0,"0,0",0,1,"0,0",0,1,"0,0",166,02:46,,0,0,0,0,0,0,0,0,0,,-6,-1,0,0,0,0,0,0,2736779,15,M. AYESA RODRIGUEZ,https://imagenes.feb.es/foto.aspx?c=2736779,GRUPO CAESA SEGUROS FC CARTAGENA CB
0,2,"0,0",0,1,"0,0",0,0,"0,0",0,1,"0,0",540,09:00,,0,0,0,0,1,1,1,2,0,,-15,-3,0,1,0,0,0,0,1997544,19,A. HARGUINDEY MANEIRO,https://imagenes.feb.es/foto.aspx?c=1997544,GRUPO CAESA SEGUROS FC CARTAGENA CB
2,2,"100,0",0,0,"0,0",1,4,"25,0",1,4,"25,0",1221,20:21,,0,0,0,0,1,1,0,1,1,,-13,4,2,1,1,5,0,0,2816849,20,S. SVEJCAR,https://imagenes.feb.es/foto.aspx?c=2816849,GRUPO CAESA SEGUROS FC CARTAGENA CB
2,4,"50,0",2,6,"33,3",2,6,"33,3",4,12,"33,3",1994,33:14,,0,1,0,0,2,2,5,1,1,,-8,10,2,2,1,12,1,0,2814904,5,M. JACKSON,https://imagenes.feb.es/foto.aspx?c=2814904,GRUPO URETA TIZONA BURGOS
2,2,"100,0",0,0,"0,0",0,2,"0,0",0,2,"0,0",835,13:55,,0,0,0,1,1,2,2,3,0,,-6,1,2,2,2,2,0,0,2814906,8,F. TERINS,https://imagenes.feb.es/foto.aspx?c=2814906,GRUPO URETA TIZONA BURGOS
0,0,"0,0",3,4,"75,0",0,1,"0,0",3,5,"60,0",954,15:54,,1,0,0,1,4,5,1,4,0,,3,7,5,5,5,6,0,0,1787348,10,A. PARRADO CALABRIA,https://imagenes.feb.es/foto.aspx?c=1787348,GRUPO URETA TIZONA BURGOS
2,2,"100,0",1,3,"33,3",0,3,"0,0",1,6,"16,7",1638,27:18,,0,1,0,2,4,6,3,2,2,,-8,7,1,6,2,4,1,0,1572466,13,R. VILA SOLEY,https://imagenes.feb.es/foto.aspx?c=1572466,GRUPO URETA TIZONA BURGOS
0,0,"0,0",1,2,"50,0",2,4,"50,0",3,6,"50,0",1152,19:12,,0,0,0,2,2,4,0,2,2,,-1,6,1,4,4,8,0,0,1808439,21,G. GIL GARCIA,https://imagenes.feb.es/foto.aspx?c=1808439,GRUPO URETA TIZONA BURGOS
0,0,"0,0",1,3,"33,3",1,2,"50,0",2,5,"40,0",517,08:37,,0,1,0,0,1,1,0,0,0,,10,4,1,1,0,5,0,0,2138600,24,A. HUELVES GARCIA,https://imagenes.feb.es/foto.aspx?c=2138600,GRUPO URETA TIZONA BURGOS
