p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
5,6,"83,3",1,3,"33,3",0,0,"0,0",1,3,"33,3",917,15:17,,0,0,1,1,5,6,3,1,0,,6,10,1,6,3,7,1,0,2640663,0,A. NGOM,https://imagenes.feb.es/foto.aspx?c=2640663,INVEREADY GIPUZKOA
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",0,00:00,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2862573,1,J. TATE,https://imagenes.feb.es/foto.aspx?c=2862573,INVEREADY GIPUZKOA
1,1,"100,0",3,3,"100,0",5,11,"45,5",8,14,"57,1",1443,24:03,,1,0,1,2,2,4,2,0,1,,21,23,1,4,2,22,1,0,2678649,2,O. HANZLIK,https://imagenes.feb.es/foto.aspx?c=2678649,INVEREADY GIPUZKOA
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",0,00:00,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2303399,4,E. MARTINEZ CENDON,https://imagenes.feb.es/foto.aspx?c=2303399,INVEREADY GIPUZKOA
2,2,"100,0",1,1,"100,0",0,0,"0,0",1,1,"100,0",639,10:39,,0,0,0,0,0,0,1,1,0,,5,5,2,0,1,4,0,1,1749125,6,A. ZUBIZARRETA ARANBARRI,https://imagenes.feb.es/foto.aspx?c=1749125,INVEREADY GIPUZKOA
0,2,"0,0",0,0,"0,0",1,4,"25,0",1,4,"25,0",872,14:32,,0,0,0,0,1,1,1,1,0,,-3,-2,0,1,1,3,0,0,1447983,9,M. MOTOS CABODEVILLA,https://imagenes.feb.es/foto.aspx?c=1447983,INVEREADY GIPUZKOA
0,0,"0,0",4,8,"50,0",0,1,"0,0",4,9,"44,4",1151,19:11,,0,0,1,2,0,2,0,0,5,,8,10,2,2,2,8,0,0,2082685,10,M. ANSORREGUI DEBA,https://imagenes.feb.es/foto.aspx?c=2082685,INVEREADY GIPUZKOA
0,0,"0,0",1,1,"100,0",0,0,"0,0",1,1,"100,0",1213,20:13,,0,0,0,2,2,4,1,2,0,,11,8,5,4,2,2,1,0,1822814,11,G. MAIZA APECECHEA,https://imagenes.feb.es/foto.aspx?c=1822814,INVEREADY GIPUZKOA
0,0,"0,0",6,8,"75,0",2,2,"100,0",8,10,"80,0",1483,24:43,,2,0,0,0,3,3,2,1,0,,10,23,3,3,2,18,0,0,1988355,12,J. NICOLAU ALEDON,https://imagenes.feb.es/foto.aspx?c=1988355,INVEREADY GIPUZKOA
0,0,"0,0",2,4,"50,0",0,5,"0,0",2,9,"22,2",1272,21:12,,0,0,0,0,2,2,0,0,0,,3,-3,1,2,3,4,0,0,2814207,13,T. MCGHIE,https://imagenes.feb.es/foto.aspx?c=2814207,INVEREADY GIPUZKOA
2,2,"100,0",3,4,"75,0",0,1,"0,0",3,5,"60,0",1249,20:49,,0,0,0,3,6,9,1,4,1,,8,16,3,9,0,8,1,0,2813562,22,G. KORSANTIA,https://imagenes.feb.es/foto.aspx?c=2813562,INVEREADY GIPUZKOA
