p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
1,4,"25,0",6,6,"100,0",4,4,"100,0",10,10,"100,0",1092,18:12,,0,0,3,1,0,1,4,0,1,,25,27,2,1,3,25,0,0,2819191,1,M. HERON,https://imagenes.feb.es/foto.aspx?c=2819191,SÚPER AGROPAL PALENCIA
0,0,"0,0",0,0,"0,0",0,1,"0,0",0,1,"0,0",105,01:45,,0,0,0,0,0,0,0,0,0,,-4,-1,0,0,0,0,0,0,2186516,4,O. GOMEZ FERNANDEZ,https://imagenes.feb.es/foto.aspx?c=2186516,SÚPER AGROPAL PALENCIA
0,0,"0,0",2,3,"66,7",2,3,"66,7",4,6,"66,7",1427,23:47,,0,0,0,1,1,2,2,2,0,,15,10,2,2,2,10,1,0,2092465,6,T. BORG,https://imagenes.feb.es/foto.aspx?c=2092465,SÚPER AGROPAL PALENCIA
1,2,"50,0",1,1,"100,0",1,3,"33,3",2,4,"50,0",944,15:44,,0,0,0,2,5,7,1,0,1,,5,11,2,7,3,6,0,0,1750421,7,X. OROZ URIA,https://imagenes.feb.es/foto.aspx?c=1750421,SÚPER AGROPAL PALENCIA
1,2,"50,0",1,2,"50,0",6,9,"66,7",7,11,"63,6",1585,26:25,,0,0,0,0,6,6,3,2,3,,18,28,3,6,1,21,1,0,2533871,8,I. JAKOVICS,https://imagenes.feb.es/foto.aspx?c=2533871,SÚPER AGROPAL PALENCIA
2,2,"100,0",1,2,"50,0",0,0,"0,0",1,2,"50,0",1532,25:32,,0,0,0,0,2,2,2,1,1,,12,12,5,2,0,4,1,1,2734950,9,M. KAMBA,https://imagenes.feb.es/foto.aspx?c=2734950,SÚPER AGROPAL PALENCIA
0,0,"0,0",0,0,"0,0",0,2,"0,0",0,2,"0,0",515,08:35,,0,0,0,0,1,1,0,1,0,,-2,-3,0,1,1,0,0,0,1376540,11,M. RODRIGUEZ BARRIENTOS,https://imagenes.feb.es/foto.aspx?c=1376540,SÚPER AGROPAL PALENCIA
0,0,"0,0",5,7,"71,4",0,4,"0,0",5,11,"45,5",1402,23:22,,1,0,1,0,7,7,0,1,0,,10,12,4,7,3,10,1,0,2640789,13,J. VRANKIC,https://imagenes.feb.es/foto.aspx?c=2640789,SÚPER AGROPAL PALENCIA
0,0,"0,0",2,5,"40,0",0,0,"0,0",2,5,"40,0",967,16:07,,1,0,1,3,1,4,0,0,0,,11,5,2,4,3,4,1,0,2818672,17,M. ARMUS,https://imagenes.feb.es/foto.aspx?c=2818672,SÚPER AGROPAL PALENCIA
2,3,"66,7",3,5,"60,0",1,2,"50,0",4,7,"57,1",1191,19:51,,0,0,1,1,6,7,2,1,1,,17,14,1,7,3,11,0,0,2217440,33,V. VUCETIC,https://imagenes.feb.es/foto.aspx?c=2217440,SÚPER AGROPAL PALENCIA
