p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",927,15:27,,0,0,0,1,3,4,0,0,0,,-5,4,1,4,1,0,0,0,2640663,0,A. NGOM,https://imagenes.feb.es/foto.aspx?c=2640663,INVEREADY GIPUZKOA
8,9,"88,9",6,12,"50,0",1,4,"25,0",7,16,"43,8",1633,27:13,,0,0,2,1,2,3,6,2,4,,11,25,2,3,1,23,1,0,2813563,1,L. TERRY,https://imagenes.feb.es/foto.aspx?c=2813563,INVEREADY GIPUZKOA
0,0,"0,0",0,0,"0,0",1,3,"33,3",1,3,"33,3",606,10:06,,0,0,0,0,1,1,0,0,0,,0,2,0,1,0,3,1,0,2678649,2,O. HANZLIK,https://imagenes.feb.es/foto.aspx?c=2678649,INVEREADY GIPUZKOA
0,0,"0,0",0,1,"0,0",2,3,"66,7",2,4,"50,0",597,09:57,,0,0,0,0,1,1,1,1,0,,3,1,0,1,4,6,0,1,1749125,6,A. ZUBIZARRETA ARANBARRI,https://imagenes.feb.es/foto.aspx?c=1749125,INVEREADY GIPUZKOA
0,0,"0,0",0,0,"0,0",0,2,"0,0",0,2,"0,0",878,14:38,,0,0,0,0,2,2,2,2,0,,-7,-1,1,2,2,0,0,0,1447983,9,M. MOTOS CABODEVILLA,https://imagenes.feb.es/foto.aspx?c=1447983,INVEREADY GIPUZKOA
0,0,"0,0",0,1,"0,0",0,1,"0,0",0,2,"0,0",912,15:12,,1,0,0,1,4,5,0,0,0,,5,4,1,5,1,0,0,0,2082685,10,M. ANSORREGUI DEBA,https://imagenes.feb.es/foto.aspx?c=2082685,INVEREADY GIPUZKOA
0,0,"0,0",0,1,"0,0",0,1,"0,0",0,2,"0,0",595,09:55,,0,0,0,0,0,0,0,0,0,,-6,0,2,0,0,0,0,0,1822814,11,G. MAIZA APECECHEA,https://imagenes.feb.es/foto.aspx?c=1822814,INVEREADY GIPUZKOA
4,7,"57,1",3,4,"75,0",0,0,"0,0",3,4,"75,0",1218,20:18,,1,0,1,2,3,5,5,0,1,,4,14,0,5,4,10,1,0,1988355,12,J. NICOLAU ALEDON,https://imagenes.feb.es/foto.aspx?c=1988355,INVEREADY GIPUZKOA
0,0,"0,0",1,4,"25,0",3,4,"75,0",4,8,"50,0",1063,17:43,,0,0,0,0,3,3,1,0,0,,4,9,0,3,2,11,0,0,2814207,13,T. MCGHIE,https://imagenes.feb.es/foto.aspx?c=2814207,INVEREADY GIPUZKOA
3,4,"75,0",4,8,"50,0",0,1,"0,0",4,9,"44,4",1195,19:55,,0,1,1,2,6,8,3,1,0,,4,14,1,8,2,11,1,0,2813562,22,G. KORSANTIA,https://imagenes.feb.es/foto.aspx?c=2813562,INVEREADY GIPUZKOA
3,3,"100,0",1,3,"33,3",1,3,"33,3",2,6,"33,3",1772,29:32,,0,0,0,1,3,4,3,1,0,,5,13,4,4,1,8,1,0,2275973,24,I. ARROYO VARELA,https://imagenes.feb.es/foto.aspx?c=2275973,INVEREADY GIPUZKOA
3,4,"75,0",0,2,"0,0",0,2,"0,0",0,4,"0,0",604,10:04,,0,0,0,0,1,1,2,0,1,,12,2,1,1,1,3,0,0,1535344,33,I. ROSA POMPIDO,https://imagenes.feb.es/foto.aspx?c=1535344,INVEREADY GIPUZKOA
0,0,"0,0",4,8,"50,0",1,3,"33,3",5,11,"45,5",1466,24:26,,0,0,0,1,4,5,4,4,0,,-2,11,3,5,2,11,1,0,2816798,1,S. THOMAS,https://imagenes.feb.es/foto.aspx?c=2816798,GRUPO CAESA SEGUROS FC CARTAGENA CB
3,4,"75,0",4,4,"100,0",1,2,"50,0",5,6,"83,3",1023,17:03,,0,0,0,2,2,4,2,2,0,,-10,14,0,4,2,14,1,0,2159336,2,A. GARUBA ALARI,https://imagenes.feb.es/foto.aspx?c=2159336,GRUPO CAESA SEGUROS FC CARTAGENA CB
2,2,"100,0",1,2,"50,0",0,2,"0,0",1,4,"25,0",959,15:59,,0,0,0,1,2,3,1,0,0,,-4,6,2,3,1,4,0,0,2816854,3,T. SUOKAS,https://imagenes.feb.es/foto.aspx?c=2816854,GRUPO CAESA SEGUROS FC CARTAGENA CB
0,0,"0,0",3,5,"60,0",0,2,"0,0",3,7,"42,9",1481,24:41,,0,0,0,0,2,2,0,1,1,,-8,2,1,2,3,6,0,0,2816796,4,I. RIVERA CARROLL,https://imagenes.feb.es/foto.aspx?c=2816796,GRUPO CAESA SEGUROS FC CARTAGENA CB
2,4,"50,0",0,1,"0,0",0,0,"0,0",0,1,"0,0",717,11:57,,0,0,0,0,2,2,5,0,1,,2,6,1,2,2,2,0,1,1384223,5,A. MARTIN MARIN,https://imagenes.feb.es/foto.aspx?c=1384223,GRUPO CAESA SEGUROS FC CARTAGENA CB
0,0,"0,0",1,5,"20,0",0,0,"0,0",1,5,"20,0",627,10:27,,0,0,0,2,0,2,1,1,0,,-13,-3,1,2,4,2,0,0,2525411,11,E. IDEHEN IDEHEN,https://imagenes.feb.es/foto.aspx?c=2525411,GRUPO CAESA SEGUROS FC CARTAGENA CB
0,0,"0,0",1,1,"100,0",3,6,"50,0",4,7,"57,1",1170,19:30,,0,0,0,0,3,3,0,0,1,,0,11,1,3,2,11,0,0,1923881,12,A. DOMENECH FONTANA,https://imagenes.feb.es/foto.aspx?c=1923881,GRUPO CAESA SEGUROS FC CARTAGENA CB
2,2,"100,0",1,2,"50,0",0,0,"0,0",1,2,"50,0",1293,21:33,,0,0,0,0,6,6,2,1,1,,1,9,1,6,3,4,1,0,2820135,13,V. FAVERANI TATSCH,https://imagenes.feb.es/foto.aspx?c=2820135,GRUPO CAESA SEGUROS FC CARTAGENA CB
0,0,"0,0",0,1,"0,0",0,1,"0,0",0,2,"0,0",535,08:55,,0,0,0,0,0,0,0,0,0,,1,-2,0,0,0,0,0,0,1997544,19,A. HARGUINDEY MANEIRO,https://imagenes.feb.es/foto.aspx?c=1997544,GRUPO CAESA SEGUROS FC CARTAGENA CB
0,0,"0,0",1,4,"25,0",2,5,"40,0",3,9,"33,3",1289,21:29,,0,1,0,0,0,0,2,2,0,,3,0,0,0,2,8,1,0,2816849,20,S. SVEJCAR,https://imagenes.feb.es/foto.aspx?c=2816849,GRUPO CAESA SEGUROS FC CARTAGENA CB
1,2,"50,0",3,7,"42,9",0,3,"0,0",3,10,"30,0",1440,24:00,,1,1,1,1,7,8,2,0,0,,0,9,1,8,2,7,1,0,2816848,23,A. KELLY,https://imagenes.feb.es/foto.aspx?c=2816848,GRUPO CAESA SEGUROS FC CARTAGENA CB
