p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
3,3,"100,0",2,4,"50,0",0,0,"0,0",2,4,"50,0",1410,23:30,,0,0,0,0,1,1,4,3,1,,-3,5,0,1,3,7,1,0,2094445,1,A. GONZÁLEZ PÉREZ,https://imagenes.feb.es/foto.aspx?c=2094445,MOVISTAR ESTUDIANTES
4,4,"100,0",0,0,"0,0",1,2,"50,0",1,2,"50,0",1024,17:04,,1,0,0,0,0,0,3,0,0,,3,8,0,0,2,7,0,0,2433615,6,L. GIOVANNETTI,https://imagenes.feb.es/foto.aspx?c=2433615,MOVISTAR ESTUDIANTES
2,2,"100,0",0,2,"0,0",0,2,"0,0",0,4,"0,0",1456,24:16,,0,0,0,2,3,5,3,4,3,,8,5,4,5,4,2,1,0,1517914,10,S. GARCIA CALVO,https://imagenes.feb.es/foto.aspx?c=1517914,MOVISTAR ESTUDIANTES
3,4,"75,0",5,6,"83,3",4,7,"57,1",9,13,"69,2",1421,23:41,,0,0,0,0,4,4,7,1,0,,15,30,2,4,2,25,0,1,2734234,11,J. GRANGER,https://imagenes.feb.es/foto.aspx?c=2734234,MOVISTAR ESTUDIANTES
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",0,00:00,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2284278,14,A. AMON BYSTROVA,https://imagenes.feb.es/foto.aspx?c=2284278,MOVISTAR ESTUDIANTES
3,4,"75,0",1,5,"20,0",1,4,"25,0",2,9,"22,2",1749,29:09,,0,0,1,6,4,10,5,2,0,,7,13,4,10,4,8,1,0,2818742,15,T. MC GREW,https://imagenes.feb.es/foto.aspx?c=2818742,MOVISTAR ESTUDIANTES
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",0,00:00,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2166715,16,F. DIAZ MARTINEZ,https://imagenes.feb.es/foto.aspx?c=2166715,MOVISTAR ESTUDIANTES
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",20,00:20,,0,0,0,0,0,0,0,0,0,,-2,0,0,0,0,0,0,0,2161529,18,M. SOLA IDRISU,https://imagenes.feb.es/foto.aspx?c=2161529,MOVISTAR ESTUDIANTES
0,0,"0,0",1,2,"50,0",1,1,"100,0",2,3,"66,7",1400,23:20,,1,0,0,0,3,3,0,0,0,,9,8,2,3,2,5,0,0,2739848,23,R. STUMBRIS,https://imagenes.feb.es/foto.aspx?c=2739848,MOVISTAR ESTUDIANTES
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",0,00:00,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2648543,24,L. NWOGBO,https://imagenes.feb.es/foto.aspx?c=2648543,MOVISTAR ESTUDIANTES
3,3,"100,0",0,1,"0,0",5,6,"83,3",5,7,"71,4",1646,27:26,,1,0,0,0,2,2,2,0,0,,4,18,0,2,3,18,1,0,2275135,29,P. GARINO GULLOTTA ,https://imagenes.feb.es/foto.aspx?c=2275135,MOVISTAR ESTUDIANTES
0,0,"0,0",2,4,"50,0",3,9,"33,3",5,13,"38,5",1874,31:14,,0,0,0,1,3,4,0,0,0,,-6,11,2,4,0,13,1,0,2790189,51,O. SILVERIO GRULLON,https://imagenes.feb.es/foto.aspx?c=2790189,MOVISTAR ESTUDIANTES
