p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
0,0,"0,0",2,4,"50,0",0,0,"0,0",2,4,"50,0",300,05:00,,0,1,0,4,1,5,2,0,0,,3,9,1,5,1,4,0,0,2094445,1,A. GONZÁLEZ PÉREZ,https://imagenes.feb.es/foto.aspx?c=2094445,MOVISTAR ESTUDIANTES
0,0,"0,0",1,1,"100,0",1,3,"33,3",2,4,"50,0",798,13:18,,0,0,0,1,0,1,0,0,1,,15,3,0,1,2,5,0,0,2433615,6,L. GIOVANNETTI,https://imagenes.feb.es/foto.aspx?c=2433615,MOVISTAR ESTUDIANTES
6,7,"85,7",1,5,"20,0",0,3,"0,0",1,8,"12,5",1034,17:14,,0,0,1,1,0,1,4,1,1,,15,4,1,1,2,8,0,0,2524266,8,G. FILIPOVIC,https://imagenes.feb.es/foto.aspx?c=2524266,MOVISTAR ESTUDIANTES
4,6,"66,7",2,4,"50,0",2,6,"33,3",4,10,"40,0",1385,23:05,,0,0,0,0,0,0,2,1,1,,19,8,2,0,2,14,0,0,2815072,9,S. SALIN,https://imagenes.feb.es/foto.aspx?c=2815072,MOVISTAR ESTUDIANTES
2,4,"50,0",2,2,"100,0",2,5,"40,0",4,7,"57,1",1523,25:23,,0,0,0,0,5,5,2,3,0,,-9,12,3,5,2,12,1,0,1517914,10,S. GARCIA CALVO,https://imagenes.feb.es/foto.aspx?c=1517914,MOVISTAR ESTUDIANTES
7,8,"87,5",1,1,"100,0",0,2,"0,0",1,3,"33,3",1202,20:02,,0,0,0,1,6,7,5,1,0,,15,15,1,7,3,9,0,0,2818742,15,T. MC GREW,https://imagenes.feb.es/foto.aspx?c=2818742,MOVISTAR ESTUDIANTES
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",0,00:00,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2161529,18,M. SOLA IDRISU,https://imagenes.feb.es/foto.aspx?c=2161529,MOVISTAR ESTUDIANTES
0,0,"0,0",1,1,"100,0",0,0,"0,0",1,1,"100,0",818,13:38,,0,0,0,1,5,6,0,2,0,,2,5,1,6,2,2,0,0,2032354,19,H. LOPEZ BARRANTES,https://imagenes.feb.es/foto.aspx?c=2032354,MOVISTAR ESTUDIANTES
0,0,"0,0",3,5,"60,0",0,0,"0,0",3,5,"60,0",1494,24:54,,0,0,0,1,2,3,2,2,0,,-3,5,0,3,2,6,1,0,2818741,22,J. VAULET,https://imagenes.feb.es/foto.aspx?c=2818741,MOVISTAR ESTUDIANTES
3,6,"50,0",2,2,"100,0",0,0,"0,0",2,2,"100,0",986,16:26,,0,0,0,1,4,5,5,3,0,,-3,8,0,5,3,7,1,0,2648543,24,L. NWOGBO,https://imagenes.feb.es/foto.aspx?c=2648543,MOVISTAR ESTUDIANTES
