p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
3,3,"100,0",3,5,"60,0",0,4,"0,0",3,9,"33,3",1834,30:34,,0,0,0,0,0,0,1,1,2,,-1,7,4,0,2,9,1,0,2533643,0,H. ATENCIA SUAREZ,https://imagenes.feb.es/foto.aspx?c=2533643,PALMER BASKET MALLORCA PALMA
3,4,"75,0",2,3,"66,7",0,0,"0,0",2,3,"66,7",976,16:16,,1,0,1,0,4,4,3,2,0,,18,7,1,4,5,7,0,0,2093770,1,D. AGBELESE ,https://imagenes.feb.es/foto.aspx?c=2093770,PALMER BASKET MALLORCA PALMA
2,2,"100,0",1,3,"33,3",1,2,"50,0",2,5,"40,0",781,13:01,,0,0,0,1,3,4,1,0,0,,14,10,1,4,0,7,0,0,1843906,6,A. SCARIOLO ARES,https://imagenes.feb.es/foto.aspx?c=1843906,PALMER BASKET MALLORCA PALMA
0,0,"0,0",0,0,"0,0",0,2,"0,0",0,2,"0,0",1032,17:12,,0,0,0,0,0,0,1,1,1,,9,2,4,0,1,0,0,1,1197937,8,A. CHAPELA LAGE,https://imagenes.feb.es/foto.aspx?c=1197937,PALMER BASKET MALLORCA PALMA
4,5,"80,0",1,2,"50,0",2,6,"33,3",3,8,"37,5",1112,18:32,,0,0,0,0,0,0,4,0,0,,-8,10,1,0,1,12,0,0,1593686,9,A. URDIAIN LABAYEN,https://imagenes.feb.es/foto.aspx?c=1593686,PALMER BASKET MALLORCA PALMA
3,8,"37,5",4,4,"100,0",1,1,"100,0",5,5,"100,0",1424,23:44,,1,0,1,3,3,6,6,1,0,,-15,18,0,6,3,14,1,0,1759354,10,G. DIKE EGUN,https://imagenes.feb.es/foto.aspx?c=1759354,PALMER BASKET MALLORCA PALMA
4,5,"80,0",1,4,"25,0",0,0,"0,0",1,4,"25,0",1132,18:52,,0,1,0,1,3,4,3,1,1,,4,13,4,4,0,6,1,0,1591996,12,J. CARRALERO MARTIN,https://imagenes.feb.es/foto.aspx?c=1591996,PALMER BASKET MALLORCA PALMA
1,2,"50,0",0,1,"0,0",3,6,"50,0",3,7,"42,9",628,10:28,,0,0,0,0,1,1,1,1,1,,-4,5,0,1,2,10,1,0,2815272,21,T. HOLLOWELL,https://imagenes.feb.es/foto.aspx?c=2815272,PALMER BASKET MALLORCA PALMA
2,3,"66,7",4,6,"66,7",0,2,"0,0",4,8,"50,0",1483,24:43,,0,0,0,5,4,9,4,1,1,,-1,18,1,9,1,10,1,0,2815273,22,N. CAMACHO DE SÁ,https://imagenes.feb.es/foto.aspx?c=2815273,PALMER BASKET MALLORCA PALMA
0,0,"0,0",1,1,"100,0",1,2,"50,0",2,3,"66,7",1008,16:48,,1,0,1,1,1,2,1,2,0,,3,4,0,2,2,5,0,0,1766217,24,A. COMENDADOR FEMENIAS,https://imagenes.feb.es/foto.aspx?c=1766217,PALMER BASKET MALLORCA PALMA
0,0,"0,0",0,0,"0,0",1,2,"50,0",1,2,"50,0",590,09:50,,0,0,0,0,0,0,0,1,1,,-4,0,0,0,2,3,0,0,2818866,25,I. MASSOUD RODRÍGUEZ,https://imagenes.feb.es/foto.aspx?c=2818866,PALMER BASKET MALLORCA PALMA
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",0,00:00,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1715117,00,E. VICEDO AYALA,https://imagenes.feb.es/foto.aspx?c=1715117,HESTIA MENORCA
2,3,"66,7",2,4,"50,0",1,6,"16,7",3,10,"30,0",1638,27:18,,0,0,0,2,5,7,5,2,1,,2,11,3,7,4,9,1,0,2785180,1,J. CONE,https://imagenes.feb.es/foto.aspx?c=2785180,HESTIA MENORCA
0,0,"0,0",0,0,"0,0",0,1,"0,0",0,1,"0,0",100,01:40,,0,0,0,0,0,0,0,0,0,,-5,-1,0,0,0,0,0,0,2820270,3,N. GALETTE,https://imagenes.feb.es/foto.aspx?c=2820270,HESTIA MENORCA
4,4,"100,0",2,3,"66,7",3,11,"27,3",5,14,"35,7",1762,29:22,,0,0,0,2,1,3,2,1,2,,-7,13,2,3,3,17,1,0,2325133,6,T. MCFADDEN,https://imagenes.feb.es/foto.aspx?c=2325133,HESTIA MENORCA
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",1015,16:55,,1,0,0,1,2,3,1,1,1,,6,5,1,3,1,0,1,0,2662856,8,F. SCHOTT,https://imagenes.feb.es/foto.aspx?c=2662856,HESTIA MENORCA
0,0,"0,0",5,10,"50,0",3,7,"42,9",8,17,"47,1",2057,34:17,,0,1,0,1,2,3,0,4,1,,3,9,3,3,4,19,0,0,2650859,11,S. LITTLESON,https://imagenes.feb.es/foto.aspx?c=2650859,HESTIA MENORCA
3,5,"60,0",0,0,"0,0",1,4,"25,0",1,4,"25,0",643,10:43,,0,1,0,1,0,1,3,0,0,,4,3,2,1,4,6,0,0,1938697,13,J. LOBO MARTORELL,https://imagenes.feb.es/foto.aspx?c=1938697,HESTIA MENORCA
0,0,"0,0",1,2,"50,0",0,0,"0,0",1,2,"50,0",579,09:39,,0,0,0,0,2,2,0,1,0,,0,1,1,2,2,2,0,0,1784407,15,P. MOLINS CALDERON,https://imagenes.feb.es/foto.aspx?c=1784407,HESTIA MENORCA
4,4,"100,0",3,5,"60,0",0,0,"0,0",3,5,"60,0",1837,30:37,,0,0,0,2,5,7,3,1,1,,1,17,3,7,4,10,0,0,2702840,23,E. WEMBI,https://imagenes.feb.es/foto.aspx?c=2702840,HESTIA MENORCA
3,4,"75,0",4,5,"80,0",0,0,"0,0",4,5,"80,0",1444,24:04,,0,1,0,1,4,5,3,0,0,,-4,16,1,5,2,11,1,1,1875914,55,A. SOLA IDDRISU,https://imagenes.feb.es/foto.aspx?c=1875914,HESTIA MENORCA
2,2,"100,0",2,5,"40,0",0,0,"0,0",2,5,"40,0",925,15:25,,0,0,0,0,0,0,1,1,0,,-15,1,0,0,2,6,1,0,1382456,77,V. ARTEAGA GONZALEZ,https://imagenes.feb.es/foto.aspx?c=1382456,HESTIA MENORCA
