p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
0,0,"0,0",0,0,"0,0",0,1,"0,0",0,1,"0,0",589,09:49,,0,0,0,0,0,0,0,1,0,,5,-3,0,0,1,0,1,0,1715117,00,E. VICEDO AYALA,https://imagenes.feb.es/foto.aspx?c=1715117,HESTIA MENORCA
0,0,"0,0",0,1,"0,0",0,2,"0,0",0,3,"0,0",958,15:58,,0,0,0,1,0,1,0,1,1,,-1,-4,0,1,2,0,0,0,2785180,1,J. CONE,https://imagenes.feb.es/foto.aspx?c=2785180,HESTIA MENORCA
0,0,"0,0",1,2,"50,0",3,6,"50,0",4,8,"50,0",1811,30:11,,0,0,0,0,3,3,2,1,0,,8,13,3,3,1,11,0,0,2820270,3,N. GALETTE,https://imagenes.feb.es/foto.aspx?c=2820270,HESTIA MENORCA
0,0,"0,0",4,4,"100,0",0,0,"0,0",4,4,"100,0",626,10:26,,0,0,2,1,3,4,0,0,0,,9,8,0,4,4,8,1,0,2662856,8,F. SCHOTT,https://imagenes.feb.es/foto.aspx?c=2662856,HESTIA MENORCA
1,2,"50,0",2,2,"100,0",3,6,"50,0",5,8,"62,5",1442,24:02,,1,0,0,0,3,3,2,0,2,,14,19,4,3,3,14,1,0,2446720,10,F. ZURBRIGGEN,https://imagenes.feb.es/foto.aspx?c=2446720,HESTIA MENORCA
2,2,"100,0",8,11,"72,7",3,7,"42,9",11,18,"61,1",1913,31:53,,0,0,1,0,3,3,4,2,2,,5,28,1,3,0,27,0,0,2650859,11,S. LITTLESON,https://imagenes.feb.es/foto.aspx?c=2650859,HESTIA MENORCA
1,2,"50,0",1,2,"50,0",0,2,"0,0",1,4,"25,0",618,10:18,,0,0,0,0,1,1,2,0,0,,-6,2,2,1,2,3,0,0,1938697,13,J. LOBO MARTORELL,https://imagenes.feb.es/foto.aspx?c=1938697,HESTIA MENORCA
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",0,00:00,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1784407,15,P. MOLINS CALDERON,https://imagenes.feb.es/foto.aspx?c=1784407,HESTIA MENORCA
0,0,"0,0",1,3,"33,3",1,4,"25,0",2,7,"28,6",1063,17:43,,0,1,0,0,2,2,2,0,0,,15,8,4,2,0,5,1,0,2325133,21,T. MCFADDEN,https://imagenes.feb.es/foto.aspx?c=2325133,HESTIA MENORCA
1,1,"100,0",5,5,"100,0",0,0,"0,0",5,5,"100,0",968,16:08,,0,0,0,1,3,4,1,1,0,,0,12,2,4,5,11,0,0,2702840,23,E. WEMBI,https://imagenes.feb.es/foto.aspx?c=2702840,HESTIA MENORCA
0,0,"0,0",1,2,"50,0",0,1,"0,0",1,3,"33,3",1218,20:18,,0,0,0,2,3,5,3,0,0,,12,9,1,5,0,2,1,1,1875914,55,A. SOLA IDDRISU,https://imagenes.feb.es/foto.aspx?c=1875914,HESTIA MENORCA
0,0,"0,0",0,2,"0,0",0,0,"0,0",0,2,"0,0",794,13:14,,1,0,0,0,2,2,0,0,0,,4,0,0,2,1,0,0,0,1382456,77,V. ARTEAGA GONZALEZ,https://imagenes.feb.es/foto.aspx?c=1382456,HESTIA MENORCA
2,2,"100,0",0,1,"0,0",0,1,"0,0",0,2,"0,0",953,15:53,,0,0,0,0,2,2,2,0,0,,3,6,3,2,1,2,0,0,2787126,4,S. CECCARDI,https://imagenes.feb.es/foto.aspx?c=2787126,HLA ALICANTE
3,3,"100,0",1,2,"50,0",3,7,"42,9",4,9,"44,4",1430,23:50,,0,0,0,1,4,5,3,1,0,,0,15,0,5,1,14,0,0,2734619,8,J. MWEMA,https://imagenes.feb.es/foto.aspx?c=2734619,HLA ALICANTE
4,4,"100,0",3,4,"75,0",1,3,"33,3",4,7,"57,1",1463,24:23,,0,0,0,1,1,2,1,0,1,,-12,11,1,2,4,13,0,0,2863973,10,E. POLANCO TAVAREZ,https://imagenes.feb.es/foto.aspx?c=2863973,HLA ALICANTE
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",351,05:51,,0,0,0,1,2,3,0,2,0,,-3,1,0,3,0,0,0,0,2818653,12,B. COULIBALY,https://imagenes.feb.es/foto.aspx?c=2818653,HLA ALICANTE
3,4,"75,0",5,11,"45,5",1,4,"25,0",6,15,"40,0",1805,30:05,,0,1,0,1,4,5,7,0,0,,-7,19,2,5,1,16,1,1,2433482,13,K. LARSEN,https://imagenes.feb.es/foto.aspx?c=2433482,HLA ALICANTE
0,0,"0,0",1,2,"50,0",0,0,"0,0",1,2,"50,0",658,10:58,,0,0,1,2,1,3,0,0,0,,-2,3,0,3,1,2,0,0,1997161,14,I. TAMBA VILLEN,https://imagenes.feb.es/foto.aspx?c=1997161,HLA ALICANTE
0,0,"0,0",1,4,"25,0",0,1,"0,0",1,5,"20,0",1180,19:40,,0,0,0,0,2,2,0,2,0,,-15,-2,0,2,0,2,1,0,2836470,15,T. RICHARDSON,https://imagenes.feb.es/foto.aspx?c=2836470,HLA ALICANTE
0,0,"0,0",2,3,"66,7",1,4,"25,0",3,7,"42,9",1300,21:40,,0,1,0,0,1,1,0,1,0,,7,1,1,1,3,7,1,0,1676991,21,A. JORDA RODRIGUEZ,https://imagenes.feb.es/foto.aspx?c=1676991,HLA ALICANTE
0,0,"0,0",0,3,"0,0",0,4,"0,0",0,7,"0,0",1115,18:35,,0,0,0,3,0,3,1,2,0,,-20,-5,1,3,1,0,1,0,2817123,23,D. GEU,https://imagenes.feb.es/foto.aspx?c=2817123,HLA ALICANTE
0,0,"0,0",0,0,"0,0",0,1,"0,0",0,1,"0,0",298,04:58,,0,0,0,1,0,1,0,0,0,,0,-1,1,1,2,0,0,0,1381662,24,S. LLORENTE PAZ,https://imagenes.feb.es/foto.aspx?c=1381662,HLA ALICANTE
4,4,"100,0",4,5,"80,0",0,2,"0,0",4,7,"57,1",1447,24:07,,1,0,0,2,0,2,5,0,0,,-16,16,1,2,2,12,1,0,1285873,33,M. TORRES CUEVAS,https://imagenes.feb.es/foto.aspx?c=1285873,HLA ALICANTE
