p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
7,7,"100,0",4,6,"66,7",2,8,"25,0",6,14,"42,9",1649,27:29,,0,0,0,0,1,1,4,1,1,,-2,18,1,1,1,21,1,0,2533643,0,H. ATENCIA SUAREZ,https://imagenes.feb.es/foto.aspx?c=2533643,PALMER BASKET MALLORCA PALMA
4,6,"66,7",1,5,"20,0",3,8,"37,5",4,13,"30,8",1876,31:16,,0,0,0,0,4,4,6,5,1,,-5,11,2,4,1,15,1,0,2863891,5,P. SCRUBB,https://imagenes.feb.es/foto.aspx?c=2863891,PALMER BASKET MALLORCA PALMA
1,2,"50,0",2,6,"33,3",0,1,"0,0",2,7,"28,6",1158,19:18,,0,0,0,0,1,1,1,1,1,,1,-2,0,1,3,5,0,0,2850268,7,D. SANADZE,https://imagenes.feb.es/foto.aspx?c=2850268,PALMER BASKET MALLORCA PALMA
0,0,"0,0",0,2,"0,0",0,1,"0,0",0,3,"0,0",277,04:37,,0,0,0,0,0,0,0,0,1,,-1,-3,0,0,1,0,0,0,1197937,8,A. CHAPELA LAGE,https://imagenes.feb.es/foto.aspx?c=1197937,PALMER BASKET MALLORCA PALMA
0,0,"0,0",1,3,"33,3",0,0,"0,0",1,3,"33,3",749,12:29,,0,0,1,1,1,2,0,0,0,,3,2,0,2,0,2,0,0,1593686,9,A. URDIAIN LABAYEN,https://imagenes.feb.es/foto.aspx?c=1593686,PALMER BASKET MALLORCA PALMA
0,0,"0,0",0,3,"0,0",0,0,"0,0",0,3,"0,0",564,09:24,,0,0,0,4,2,6,1,1,0,,4,2,0,6,1,0,1,0,1759354,10,G. DIKE EGUN,https://imagenes.feb.es/foto.aspx?c=1759354,PALMER BASKET MALLORCA PALMA
0,0,"0,0",1,5,"20,0",0,2,"0,0",1,7,"14,3",1251,20:51,,0,0,0,0,0,0,0,2,1,,-9,-7,1,0,3,2,1,0,1591996,12,J. CARRALERO MARTIN,https://imagenes.feb.es/foto.aspx?c=1591996,PALMER BASKET MALLORCA PALMA
0,0,"0,0",0,1,"0,0",0,0,"0,0",0,1,"0,0",428,07:08,,0,0,0,0,1,1,0,1,0,,-9,-3,0,1,2,0,0,1,1688669,15,J. FELIU ESPEJO,https://imagenes.feb.es/foto.aspx?c=1688669,PALMER BASKET MALLORCA PALMA
2,3,"66,7",0,1,"0,0",1,2,"50,0",1,3,"33,3",1063,17:43,,0,0,0,0,2,2,4,0,0,,-10,7,0,2,1,5,1,0,2815273,22,N. CAMACHO DE SÁ,https://imagenes.feb.es/foto.aspx?c=2815273,PALMER BASKET MALLORCA PALMA
1,2,"50,0",3,4,"75,0",0,0,"0,0",3,4,"75,0",647,10:47,,0,0,2,3,4,7,2,1,0,,0,11,0,7,2,7,0,0,2860169,23,J. ROBERTS,https://imagenes.feb.es/foto.aspx?c=2860169,PALMER BASKET MALLORCA PALMA
2,3,"66,7",1,2,"50,0",0,0,"0,0",1,2,"50,0",1149,19:09,,1,0,0,2,3,5,2,2,0,,1,8,0,5,0,4,0,0,1766217,24,A. COMENDADOR FEMENIAS,https://imagenes.feb.es/foto.aspx?c=1766217,PALMER BASKET MALLORCA PALMA
0,2,"0,0",1,3,"33,3",0,0,"0,0",1,3,"33,3",1189,19:49,,1,0,1,3,3,6,1,2,2,,-13,3,0,6,3,2,0,0,2812898,47,A. IZAW BOLAVIE,https://imagenes.feb.es/foto.aspx?c=2812898,PALMER BASKET MALLORCA PALMA
0,0,"0,0",7,7,"100,0",0,0,"0,0",7,7,"100,0",1317,21:57,,0,0,1,1,12,13,2,2,1,,16,25,0,13,3,14,0,0,2640663,0,A. NGOM,https://imagenes.feb.es/foto.aspx?c=2640663,INVEREADY GIPUZKOA
2,2,"100,0",8,11,"72,7",0,1,"0,0",8,12,"66,7",1769,29:29,,0,1,1,0,1,1,4,5,3,,10,18,4,1,3,18,0,0,2862573,1,J. TATE,https://imagenes.feb.es/foto.aspx?c=2862573,INVEREADY GIPUZKOA
0,0,"0,0",1,2,"50,0",0,4,"0,0",1,6,"16,7",817,13:37,,0,0,1,0,0,0,0,1,0,,-7,-4,0,0,0,2,0,0,2678649,2,O. HANZLIK,https://imagenes.feb.es/foto.aspx?c=2678649,INVEREADY GIPUZKOA
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",0,00:00,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1749125,6,A. ZUBIZARRETA ARANBARRI,https://imagenes.feb.es/foto.aspx?c=1749125,INVEREADY GIPUZKOA
2,2,"100,0",0,1,"0,0",1,1,"100,0",1,2,"50,0",1280,21:20,,0,1,0,2,3,5,2,2,0,,5,11,3,5,1,5,1,0,1447983,9,M. MOTOS CABODEVILLA,https://imagenes.feb.es/foto.aspx?c=1447983,INVEREADY GIPUZKOA
2,2,"100,0",2,3,"66,7",0,1,"0,0",2,4,"50,0",1097,18:17,,0,0,0,1,4,5,1,0,1,,14,8,0,5,3,6,0,0,2082685,10,M. ANSORREGUI DEBA,https://imagenes.feb.es/foto.aspx?c=2082685,INVEREADY GIPUZKOA
0,0,"0,0",0,2,"0,0",1,5,"20,0",1,7,"14,3",1492,24:52,,0,0,0,0,0,0,4,2,1,,-2,0,3,0,3,3,1,0,1822814,11,G. MAIZA APECECHEA,https://imagenes.feb.es/foto.aspx?c=1822814,INVEREADY GIPUZKOA
2,2,"100,0",0,1,"0,0",0,0,"0,0",0,1,"0,0",1004,16:44,,0,0,0,0,2,2,1,1,1,,-7,2,1,2,3,2,1,0,1988355,12,J. NICOLAU ALEDON,https://imagenes.feb.es/foto.aspx?c=1988355,INVEREADY GIPUZKOA
