p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
0,0,"0,0",2,2,"100,0",0,0,"0,0",2,2,"100,0",908,15:08,,1,0,0,2,2,4,1,0,1,,13,8,1,4,4,4,1,0,2094445,1,A. GONZÁLEZ PÉREZ,https://imagenes.feb.es/foto.aspx?c=2094445,MOVISTAR ESTUDIANTES
2,5,"40,0",2,2,"100,0",1,2,"50,0",3,4,"75,0",612,10:12,,1,0,0,0,2,2,3,0,1,,10,13,3,2,2,9,0,0,2451497,3,C. BARTON,https://imagenes.feb.es/foto.aspx?c=2451497,MOVISTAR ESTUDIANTES
1,2,"50,0",2,2,"100,0",2,5,"40,0",4,7,"57,1",1458,24:18,,0,0,0,2,2,4,1,1,1,,5,10,0,4,2,11,0,0,2433615,6,L. GIOVANNETTI,https://imagenes.feb.es/foto.aspx?c=2433615,MOVISTAR ESTUDIANTES
5,6,"83,3",0,0,"0,0",0,2,"0,0",0,2,"0,0",1507,25:07,,0,0,0,1,5,6,2,3,0,,18,11,5,6,1,5,1,0,1517914,10,S. GARCIA CALVO,https://imagenes.feb.es/foto.aspx?c=1517914,MOVISTAR ESTUDIANTES
2,2,"100,0",4,5,"80,0",1,7,"14,3",5,12,"41,7",1265,21:05,,0,0,0,0,1,1,2,0,1,,3,13,3,1,0,13,0,1,2734234,11,J. GRANGER,https://imagenes.feb.es/foto.aspx?c=2734234,MOVISTAR ESTUDIANTES
1,2,"50,0",1,1,"100,0",0,0,"0,0",1,1,"100,0",672,11:12,,0,0,0,1,3,4,1,1,0,,0,4,0,4,2,3,0,0,2284278,14,A. AMON BYSTROVA,https://imagenes.feb.es/foto.aspx?c=2284278,MOVISTAR ESTUDIANTES
0,0,"0,0",3,4,"75,0",0,1,"0,0",3,5,"60,0",898,14:58,,0,0,0,1,2,3,1,0,0,,19,6,1,3,3,6,1,0,2818742,15,T. MC GREW,https://imagenes.feb.es/foto.aspx?c=2818742,MOVISTAR ESTUDIANTES
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",280,04:40,,0,0,0,0,0,0,0,1,0,,0,-1,0,0,0,0,0,0,2161529,18,M. SOLA IDRISU,https://imagenes.feb.es/foto.aspx?c=2161529,MOVISTAR ESTUDIANTES
2,2,"100,0",1,1,"100,0",2,5,"40,0",3,6,"50,0",1255,20:55,,1,0,0,0,1,1,1,0,0,,7,6,0,1,4,10,0,0,2739848,23,R. STUMBRIS,https://imagenes.feb.es/foto.aspx?c=2739848,MOVISTAR ESTUDIANTES
2,2,"100,0",3,5,"60,0",0,0,"0,0",3,5,"60,0",820,13:40,,0,0,1,1,2,3,6,2,1,,11,11,1,3,4,8,0,0,2648543,24,L. NWOGBO,https://imagenes.feb.es/foto.aspx?c=2648543,MOVISTAR ESTUDIANTES
