p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
4,6,"66,7",0,2,"0,0",4,5,"80,0",4,7,"57,1",1236,20:36,,0,1,0,1,3,4,7,2,2,,-1,21,4,4,5,16,1,0,2736767,7,M. DIAZ,https://imagenes.feb.es/foto.aspx?c=2736767,FLEXICAR FUENLABRADA
5,5,"100,0",1,3,"33,3",3,10,"30,0",4,13,"30,8",1902,31:42,,0,0,0,0,1,1,4,2,0,,-17,11,3,1,2,16,1,0,2157874,8,V. ALVES BENITE ,https://imagenes.feb.es/foto.aspx?c=2157874,FLEXICAR FUENLABRADA
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",319,05:19,,0,0,0,1,1,2,0,1,0,,-4,0,0,2,1,0,0,0,2178977,9,B. VIDARTE CANO,https://imagenes.feb.es/foto.aspx?c=2178977,FLEXICAR FUENLABRADA
2,2,"100,0",2,2,"100,0",1,4,"25,0",3,6,"50,0",1461,24:21,,0,0,0,0,3,3,1,2,1,,-17,8,2,3,3,9,1,1,1710454,11,D. MANCHON CRESPO,https://imagenes.feb.es/foto.aspx?c=1710454,FLEXICAR FUENLABRADA
0,0,"0,0",0,0,"0,0",0,2,"0,0",0,2,"0,0",183,03:03,,1,0,0,0,0,0,0,1,0,,-6,-3,0,0,1,0,0,0,1992879,15,P. RODRIGUEZ PASCUAL,https://imagenes.feb.es/foto.aspx?c=1992879,FLEXICAR FUENLABRADA
0,0,"0,0",1,1,"100,0",0,0,"0,0",1,1,"100,0",453,07:33,,0,0,0,0,0,0,0,1,0,,-6,0,0,0,1,2,0,0,2736363,21,D. STOLBETSKIY,https://imagenes.feb.es/foto.aspx?c=2736363,FLEXICAR FUENLABRADA
0,0,"0,0",5,7,"71,4",0,0,"0,0",5,7,"71,4",1785,29:45,,0,0,2,2,3,5,1,2,0,,-3,15,3,5,0,10,1,0,2703151,22,B. DE BISSCHOP,https://imagenes.feb.es/foto.aspx?c=2703151,FLEXICAR FUENLABRADA
0,0,"0,0",0,0,"0,0",2,5,"40,0",2,5,"40,0",614,10:14,,0,0,0,0,2,2,0,1,0,,-7,4,0,2,0,6,0,0,2820729,30,P. RIGOT,https://imagenes.feb.es/foto.aspx?c=2820729,FLEXICAR FUENLABRADA
0,0,"0,0",1,3,"33,3",0,1,"0,0",1,4,"25,0",1605,26:45,,0,0,0,1,4,5,1,3,2,,-9,3,3,5,4,2,0,0,2236015,32,G. RENFROE,https://imagenes.feb.es/foto.aspx?c=2236015,FLEXICAR FUENLABRADA
0,0,"0,0",3,3,"100,0",0,1,"0,0",3,4,"75,0",1146,19:06,,0,0,0,2,2,4,0,1,1,,-20,8,1,4,2,6,0,0,2820728,35,J. BELEMENE-DZABATOU,https://imagenes.feb.es/foto.aspx?c=2820728,FLEXICAR FUENLABRADA
