p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
0,0,"0,0",0,0,"0,0",0,2,"0,0",0,2,"0,0",1353,22:33,,0,0,0,0,3,3,0,1,3,,11,4,3,3,2,0,0,0,1878729,0,J. GODSPOWER JOHNSON,https://imagenes.feb.es/foto.aspx?c=1878729,MELILLA CIUDAD DEL DEPORTE
5,6,"83,3",3,7,"42,9",2,2,"100,0",5,9,"55,6",1526,25:26,,1,1,1,4,9,13,4,0,1,,-9,27,0,13,4,17,1,0,2451278,1,D. POIRIER,https://imagenes.feb.es/foto.aspx?c=2451278,MELILLA CIUDAD DEL DEPORTE
0,0,"0,0",0,1,"0,0",0,0,"0,0",0,1,"0,0",496,08:16,,0,0,0,0,1,1,1,2,0,,-4,-1,1,1,1,0,0,0,2814862,4,S. PENO,https://imagenes.feb.es/foto.aspx?c=2814862,MELILLA CIUDAD DEL DEPORTE
0,2,"0,0",3,8,"37,5",4,7,"57,1",7,15,"46,7",1619,26:59,,0,0,2,0,0,0,3,4,2,,-1,9,2,0,2,18,1,0,2819191,5,M. HERON,https://imagenes.feb.es/foto.aspx?c=2819191,MELILLA CIUDAD DEL DEPORTE
4,5,"80,0",0,2,"0,0",0,2,"0,0",0,4,"0,0",1308,21:48,,0,0,0,1,0,1,3,1,3,,2,5,3,1,3,4,0,0,1677841,7,P. CORDOBA MURO,https://imagenes.feb.es/foto.aspx?c=1677841,MELILLA CIUDAD DEL DEPORTE
0,0,"0,0",0,1,"0,0",2,2,"100,0",2,3,"66,7",1170,19:30,,0,0,0,0,1,1,0,0,0,,-14,4,0,1,2,6,1,0,2734873,12,P. KRUTOUS,https://imagenes.feb.es/foto.aspx?c=2734873,MELILLA CIUDAD DEL DEPORTE
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",0,00:00,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2287056,13,J. VICENTE BOSCH,https://imagenes.feb.es/foto.aspx?c=2287056,MELILLA CIUDAD DEL DEPORTE
5,7,"71,4",3,4,"75,0",0,2,"0,0",3,6,"50,0",1171,19:31,,0,1,0,2,3,5,5,2,0,,-10,13,1,5,2,11,0,0,2647156,21,L. DEBAUT,https://imagenes.feb.es/foto.aspx?c=2647156,MELILLA CIUDAD DEL DEPORTE
2,2,"100,0",1,4,"25,0",2,4,"50,0",3,8,"37,5",1357,22:37,,0,1,0,2,0,2,3,2,0,,-9,5,1,2,4,10,0,0,1251001,22,C. DIAZ RODRIGUEZ,https://imagenes.feb.es/foto.aspx?c=1251001,MELILLA CIUDAD DEL DEPORTE
0,0,"0,0",0,1,"0,0",0,1,"0,0",0,2,"0,0",750,12:30,,0,0,0,0,2,2,0,4,0,,-16,-4,1,2,1,0,1,1,2734242,33,M. STILMA,https://imagenes.feb.es/foto.aspx?c=2734242,MELILLA CIUDAD DEL DEPORTE
0,0,"0,0",2,5,"40,0",0,3,"0,0",2,8,"25,0",1250,20:50,,0,0,0,1,3,4,0,1,0,,-10,2,3,4,2,4,1,0,1978541,44,J. GARCIA SANCHEZ,https://imagenes.feb.es/foto.aspx?c=1978541,MELILLA CIUDAD DEL DEPORTE
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",0,00:00,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2739848,50,R. STUMBRIS,https://imagenes.feb.es/foto.aspx?c=2739848,MELILLA CIUDAD DEL DEPORTE
1,2,"50,0",1,2,"50,0",0,0,"0,0",1,2,"50,0",527,08:47,,0,0,0,2,1,3,1,1,0,,-2,3,0,3,1,3,0,0,2094445,1,A. GONZÁLEZ PÉREZ,https://imagenes.feb.es/foto.aspx?c=2094445,MOVISTAR ESTUDIANTES
1,1,"100,0",4,4,"100,0",0,0,"0,0",4,4,"100,0",1225,20:25,,0,0,1,0,3,3,2,4,1,,7,10,0,3,1,9,1,0,2746502,2,A. BRIMAH,https://imagenes.feb.es/foto.aspx?c=2746502,MOVISTAR ESTUDIANTES
0,0,"0,0",2,3,"66,7",0,2,"0,0",2,5,"40,0",806,13:26,,0,0,0,3,0,3,0,1,2,,4,2,0,3,3,4,0,0,2433615,6,L. GIOVANNETTI,https://imagenes.feb.es/foto.aspx?c=2433615,MOVISTAR ESTUDIANTES
0,1,"0,0",2,3,"66,7",2,5,"40,0",4,8,"50,0",697,11:37,,0,0,0,1,3,4,2,1,0,,1,8,0,4,2,10,0,0,2524266,8,G. FILIPOVIC,https://imagenes.feb.es/foto.aspx?c=2524266,MOVISTAR ESTUDIANTES
0,0,"0,0",0,0,"0,0",0,4,"0,0",0,4,"0,0",868,14:28,,0,0,0,0,0,0,0,1,0,,-3,-7,0,0,2,0,0,0,2815072,9,S. SALIN,https://imagenes.feb.es/foto.aspx?c=2815072,MOVISTAR ESTUDIANTES
2,4,"50,0",5,7,"71,4",0,4,"0,0",5,11,"45,5",1703,28:23,,0,0,0,1,1,2,4,1,1,,11,15,6,2,1,12,1,1,2734234,11,J. GRANGER,https://imagenes.feb.es/foto.aspx?c=2734234,MOVISTAR ESTUDIANTES
