p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
0,0,"0,0",0,0,"0,0",2,4,"50,0",2,4,"50,0",1015,16:55,,0,0,0,1,6,7,1,1,0,,17,12,3,7,2,6,1,0,1715117,00,E. VICEDO AYALA,https://imagenes.feb.es/foto.aspx?c=1715117,HESTIA MENORCA
1,3,"33,3",0,0,"0,0",4,8,"50,0",4,8,"50,0",1357,22:37,,0,0,0,0,0,0,4,1,1,,-5,10,1,0,2,13,0,0,2785180,1,J. CONE,https://imagenes.feb.es/foto.aspx?c=2785180,HESTIA MENORCA
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",132,02:12,,0,0,0,0,0,0,0,1,0,,-4,-1,0,0,0,0,0,0,1921541,2,M. CORBERA BUSQUETA,https://imagenes.feb.es/foto.aspx?c=1921541,HESTIA MENORCA
0,0,"0,0",2,2,"100,0",2,3,"66,7",4,5,"80,0",1385,23:05,,0,0,0,2,1,3,1,1,0,,-3,8,0,3,4,10,0,0,2820270,3,N. GALETTE,https://imagenes.feb.es/foto.aspx?c=2820270,HESTIA MENORCA
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",236,03:56,,0,0,0,0,1,1,0,1,0,,1,-2,0,1,2,0,0,0,1535344,8,I. ROSA POMPIDO,https://imagenes.feb.es/foto.aspx?c=1535344,HESTIA MENORCA
3,5,"60,0",1,1,"100,0",0,3,"0,0",1,4,"25,0",1080,18:00,,0,0,0,0,3,3,4,2,0,,20,10,8,3,3,5,1,0,2446720,10,F. ZURBRIGGEN,https://imagenes.feb.es/foto.aspx?c=2446720,HESTIA MENORCA
4,4,"100,0",1,6,"16,7",1,8,"12,5",2,14,"14,3",1608,26:48,,0,0,1,0,2,2,5,1,5,,-2,11,3,2,0,9,0,0,2650859,11,S. LITTLESON,https://imagenes.feb.es/foto.aspx?c=2650859,HESTIA MENORCA
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",0,00:00,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1938697,13,J. LOBO MARTORELL,https://imagenes.feb.es/foto.aspx?c=1938697,HESTIA MENORCA
1,4,"25,0",1,3,"33,3",4,7,"57,1",5,10,"50,0",1368,22:48,,0,1,0,1,1,2,4,1,1,,26,13,2,2,2,15,1,0,2325133,21,T. MCFADDEN,https://imagenes.feb.es/foto.aspx?c=2325133,HESTIA MENORCA
0,0,"0,0",1,3,"33,3",0,0,"0,0",1,3,"33,3",737,12:17,,0,0,0,0,3,3,1,0,2,,8,4,1,3,3,2,1,0,2702840,23,E. WEMBI,https://imagenes.feb.es/foto.aspx?c=2702840,HESTIA MENORCA
2,3,"66,7",2,2,"100,0",0,3,"0,0",2,5,"40,0",1509,25:09,,0,0,0,2,3,5,2,0,1,,6,11,3,5,2,6,1,1,1875914,55,A. SOLA IDDRISU,https://imagenes.feb.es/foto.aspx?c=1875914,HESTIA MENORCA
6,8,"75,0",8,12,"66,7",0,0,"0,0",8,12,"66,7",1573,26:13,,2,0,1,3,3,6,3,2,1,,6,22,0,6,4,22,0,0,1382456,77,V. ARTEAGA GONZALEZ,https://imagenes.feb.es/foto.aspx?c=1382456,HESTIA MENORCA
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",0,00:00,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2813978,2,T. ROBERTS,https://imagenes.feb.es/foto.aspx?c=2813978,CAJA RURAL CB ZAMORA
0,0,"0,0",1,3,"33,3",1,5,"20,0",2,8,"25,0",1570,26:10,,0,1,0,0,1,1,1,3,0,,-27,-3,2,1,3,5,1,0,2814246,3,C. ROGERS,https://imagenes.feb.es/foto.aspx?c=2814246,CAJA RURAL CB ZAMORA
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",0,00:00,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2335424,4,J. ROUND,https://imagenes.feb.es/foto.aspx?c=2335424,CAJA RURAL CB ZAMORA
3,3,"100,0",4,7,"57,1",1,4,"25,0",5,11,"45,5",1238,20:38,,0,0,0,0,4,4,4,2,1,,2,15,4,4,4,14,0,0,1702420,9,J. PERIS CRESPO,https://imagenes.feb.es/foto.aspx?c=1702420,CAJA RURAL CB ZAMORA
3,4,"75,0",1,6,"16,7",0,0,"0,0",1,6,"16,7",1349,22:29,,1,0,0,2,3,5,3,2,1,,-4,7,0,5,0,5,1,0,1890908,13,A. MARTINEZ CLARIANA,https://imagenes.feb.es/foto.aspx?c=1890908,CAJA RURAL CB ZAMORA
1,2,"50,0",0,2,"0,0",0,1,"0,0",0,3,"0,0",1010,16:50,,0,0,0,0,0,0,2,0,1,,11,-3,0,0,3,1,0,0,2819218,14,D. KRISTENSEN,https://imagenes.feb.es/foto.aspx?c=2819218,CAJA RURAL CB ZAMORA
7,8,"87,5",3,4,"75,0",0,0,"0,0",3,4,"75,0",1456,24:16,,0,0,0,0,1,1,5,1,1,,-23,14,0,1,3,13,1,0,2432888,15,O. LO       ,https://imagenes.feb.es/foto.aspx?c=2432888,CAJA RURAL CB ZAMORA
0,0,"0,0",2,2,"100,0",1,3,"33,3",3,5,"60,0",1501,25:01,,0,0,0,3,0,3,2,3,0,,-9,8,4,3,3,7,1,0,1947677,17,T. NASPLER PERAIRE,https://imagenes.feb.es/foto.aspx?c=1947677,CAJA RURAL CB ZAMORA
0,0,"0,0",5,6,"83,3",0,0,"0,0",5,6,"83,3",879,14:39,,0,0,3,0,4,4,1,1,0,,9,11,1,4,3,10,0,0,2335179,21,J. VAN ZEGEREN,https://imagenes.feb.es/foto.aspx?c=2335179,CAJA RURAL CB ZAMORA
5,6,"83,3",3,9,"33,3",0,0,"0,0",3,9,"33,3",1548,25:48,,0,0,0,3,3,6,3,1,0,,-8,10,2,6,4,11,0,0,2814245,34,S. THRASTARSON,https://imagenes.feb.es/foto.aspx?c=2814245,CAJA RURAL CB ZAMORA
2,2,"100,0",3,8,"37,5",0,0,"0,0",3,8,"37,5",1375,22:55,,0,0,1,1,10,11,3,1,0,,-22,15,1,11,2,8,1,0,2334629,55,J. PAUKSTÈ,https://imagenes.feb.es/foto.aspx?c=2334629,CAJA RURAL CB ZAMORA
0,0,"0,0",0,1,"0,0",0,0,"0,0",0,1,"0,0",74,01:14,,0,1,0,0,0,0,0,0,0,,1,-1,0,0,0,0,0,0,1440545,78,A. BOUZAN CUMPLIDO,https://imagenes.feb.es/foto.aspx?c=1440545,CAJA RURAL CB ZAMORA
