p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
0,1,"0,0",2,2,"100,0",1,3,"33,3",3,5,"60,0",893,14:53,,1,0,0,0,0,0,2,0,1,,11,4,0,0,4,7,1,0,2524084,5,R. ANDERSSON,https://imagenes.feb.es/foto.aspx?c=2524084,MONBUS OBRADOIRO
1,2,"50,0",4,5,"80,0",0,0,"0,0",4,5,"80,0",918,15:18,,0,0,2,2,1,3,2,1,1,,15,12,1,3,1,9,1,0,2219665,7,F. DOS ANJOS DE PAULA,https://imagenes.feb.es/foto.aspx?c=2219665,MONBUS OBRADOIRO
4,4,"100,0",3,5,"60,0",0,3,"0,0",3,8,"37,5",1129,18:49,,0,0,0,1,3,4,3,1,4,,15,17,4,4,2,10,1,1,2436780,9,L. WESTERMANN,https://imagenes.feb.es/foto.aspx?c=2436780,MONBUS OBRADOIRO
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",277,04:37,,0,0,0,0,1,1,0,0,0,,-2,-1,0,1,2,0,0,0,2533473,10,A. GRELA ROJAS,https://imagenes.feb.es/foto.aspx?c=2533473,MONBUS OBRADOIRO
3,4,"75,0",3,4,"75,0",0,0,"0,0",3,4,"75,0",1095,18:15,,0,0,0,2,2,4,2,2,0,,8,12,2,4,1,9,0,0,2371461,11,D. KRAVIC,https://imagenes.feb.es/foto.aspx?c=2371461,MONBUS OBRADOIRO
0,2,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",387,06:27,,0,0,0,1,0,1,1,1,1,,2,0,0,1,0,0,0,0,2082696,16,A. ETXEGUREN GONZALEZ,https://imagenes.feb.es/foto.aspx?c=2082696,MONBUS OBRADOIRO
3,3,"100,0",2,3,"66,7",3,6,"50,0",5,9,"55,6",1099,18:19,,1,0,0,0,3,3,2,1,0,,17,17,0,3,0,16,1,0,2524267,23,Y. BARRUETA,https://imagenes.feb.es/foto.aspx?c=2524267,MONBUS OBRADOIRO
0,0,"0,0",2,4,"50,0",0,1,"0,0",2,5,"40,0",1142,19:02,,0,1,0,0,5,5,1,0,0,,8,4,0,5,3,4,0,0,2528063,24,D. DE SOUSA ANJO BRITO,https://imagenes.feb.es/foto.aspx?c=2528063,MONBUS OBRADOIRO
3,3,"100,0",2,3,"66,7",1,1,"100,0",3,4,"75,0",1042,17:22,,0,0,0,2,1,3,3,2,1,,9,14,2,3,2,10,0,0,2220063,25,S. QUINTELA SALVADOR,https://imagenes.feb.es/foto.aspx?c=2220063,MONBUS OBRADOIRO
1,1,"100,0",4,8,"50,0",1,2,"50,0",5,10,"50,0",1391,23:11,,0,0,0,2,4,6,2,1,2,,18,19,4,6,1,12,1,0,2640794,28,A. BARCELLO,https://imagenes.feb.es/foto.aspx?c=2640794,MONBUS OBRADOIRO
1,2,"50,0",2,4,"50,0",0,1,"0,0",2,5,"40,0",1166,19:26,,1,0,0,0,2,2,2,2,1,,11,7,3,2,1,5,0,0,2482605,29,K. LUNDQVIST,https://imagenes.feb.es/foto.aspx?c=2482605,MONBUS OBRADOIRO
5,6,"83,3",3,3,"100,0",0,2,"0,0",3,5,"60,0",1461,24:21,,1,0,0,0,4,4,4,2,0,,13,12,0,4,3,11,0,0,1836771,57,A. GALAN POZO ,https://imagenes.feb.es/foto.aspx?c=1836771,MONBUS OBRADOIRO
0,0,"0,0",2,6,"33,3",2,3,"66,7",4,9,"44,4",1684,28:04,,0,0,0,0,0,0,0,3,2,,-7,7,4,0,1,10,1,0,2814904,5,M. JACKSON,https://imagenes.feb.es/foto.aspx?c=2814904,GRUPO URETA TIZONA BURGOS
