p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
0,0,"0,0",2,3,"66,7",3,5,"60,0",5,8,"62,5",968,16:08,,0,0,0,0,1,1,0,1,0,,12,6,1,1,5,13,0,0,2334516,2,J. POWELL,https://imagenes.feb.es/foto.aspx?c=2334516,GRUPO ALEGA CANTABRIA
0,0,"0,0",0,0,"0,0",0,1,"0,0",0,1,"0,0",264,04:24,,0,0,0,0,0,0,0,0,0,,3,-1,0,0,0,0,0,0,1899194,6,C. TABOADA HEISKANEN,https://imagenes.feb.es/foto.aspx?c=1899194,GRUPO ALEGA CANTABRIA
11,13,"84,6",3,4,"75,0",1,3,"33,3",4,7,"57,1",1786,29:46,,0,0,1,0,6,6,10,0,1,,24,34,4,6,2,20,1,0,841966,8,S. RODRÍGUEZ RAMOS,https://imagenes.feb.es/foto.aspx?c=841966,GRUPO ALEGA CANTABRIA
0,0,"0,0",0,0,"0,0",0,1,"0,0",0,1,"0,0",345,05:45,,0,0,0,0,0,0,2,0,1,,-6,1,0,0,1,0,0,0,2481151,9,B. LUGARINI,https://imagenes.feb.es/foto.aspx?c=2481151,GRUPO ALEGA CANTABRIA
2,4,"50,0",0,3,"0,0",1,4,"25,0",1,7,"14,3",1375,22:55,,0,0,0,1,2,3,3,0,0,,2,0,1,3,4,5,0,1,1821694,10,G. MARTINEZ DIAZ,https://imagenes.feb.es/foto.aspx?c=1821694,GRUPO ALEGA CANTABRIA
4,4,"100,0",4,5,"80,0",0,0,"0,0",4,5,"80,0",1186,19:46,,0,0,1,2,2,4,4,0,0,,14,19,1,4,1,12,1,0,2815820,11,J. YU,https://imagenes.feb.es/foto.aspx?c=2815820,GRUPO ALEGA CANTABRIA
2,2,"100,0",1,1,"100,0",2,2,"100,0",3,3,"100,0",771,12:51,,0,0,0,0,2,2,1,1,0,,1,10,2,2,4,10,1,0,1442713,15,P. HERNANDEZ MONTENEGRO,https://imagenes.feb.es/foto.aspx?c=1442713,GRUPO ALEGA CANTABRIA
0,0,"0,0",1,1,"100,0",0,0,"0,0",1,1,"100,0",46,00:46,,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,2,0,0,2173109,21,B. DE LA LLAMA RUIZ,https://imagenes.feb.es/foto.aspx?c=2173109,GRUPO ALEGA CANTABRIA
1,2,"50,0",5,8,"62,5",0,3,"0,0",5,11,"45,5",2180,36:20,,2,0,3,0,6,6,3,2,3,,25,20,7,6,3,11,1,0,2820629,24,J. PEREZ PEREZ,https://imagenes.feb.es/foto.aspx?c=2820629,GRUPO ALEGA CANTABRIA
3,4,"75,0",1,8,"12,5",1,1,"100,0",2,9,"22,2",1874,31:14,,0,1,0,1,2,3,5,1,0,,23,8,2,3,1,8,1,0,2274998,32,R. JOHNSON JR,https://imagenes.feb.es/foto.aspx?c=2274998,GRUPO ALEGA CANTABRIA
4,6,"66,7",1,3,"33,3",0,1,"0,0",1,4,"25,0",1205,20:05,,1,0,0,2,2,4,3,0,0,,7,9,1,4,1,6,0,0,2446696,34,G. KANDE KIELI,https://imagenes.feb.es/foto.aspx?c=2446696,GRUPO ALEGA CANTABRIA
0,0,"0,0",2,5,"40,0",1,2,"50,0",3,7,"42,9",1209,20:09,,0,0,1,1,1,2,0,1,1,,-11,4,1,2,2,7,1,0,2819338,3,K. SMITH,https://imagenes.feb.es/foto.aspx?c=2819338,CLUB OURENSE BALONCESTO
2,2,"100,0",0,3,"0,0",0,0,"0,0",0,3,"0,0",769,12:49,,0,0,0,0,2,2,2,1,0,,-13,1,0,2,1,2,0,0,2819330,9,C. OKANU,https://imagenes.feb.es/foto.aspx?c=2819330,CLUB OURENSE BALONCESTO
2,2,"100,0",0,1,"0,0",0,2,"0,0",0,3,"0,0",715,11:55,,0,0,0,1,3,4,3,0,0,,-2,3,2,4,5,2,0,0,1778999,10,I. VAZQUEZ PEREZ,https://imagenes.feb.es/foto.aspx?c=1778999,CLUB OURENSE BALONCESTO
3,3,"100,0",4,6,"66,7",1,2,"50,0",5,8,"62,5",1229,20:29,,0,0,0,2,3,5,4,0,1,,-17,20,1,5,2,14,0,0,1886852,11,M. FERNANDEZ CARBALLO,https://imagenes.feb.es/foto.aspx?c=1886852,CLUB OURENSE BALONCESTO
2,5,"40,0",0,0,"0,0",0,3,"0,0",0,3,"0,0",875,14:35,,0,0,0,0,4,4,2,1,0,,-11,0,0,4,1,2,0,0,1765084,12,S. HUGUET CARRASCO,https://imagenes.feb.es/foto.aspx?c=1765084,CLUB OURENSE BALONCESTO
0,0,"0,0",0,3,"0,0",0,1,"0,0",0,4,"0,0",913,15:13,,0,0,0,0,0,0,2,3,0,,-7,-8,0,0,3,0,1,0,2819327,22,G. KALSCHEUR,https://imagenes.feb.es/foto.aspx?c=2819327,CLUB OURENSE BALONCESTO
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",557,09:17,,0,0,0,0,2,2,0,1,0,,-3,-2,0,2,3,0,0,0,2819332,23,D. SARAIVA SEIXAS,https://imagenes.feb.es/foto.aspx?c=2819332,CLUB OURENSE BALONCESTO
2,2,"100,0",2,8,"25,0",1,2,"50,0",3,10,"30,0",1433,23:53,,0,1,0,2,3,5,1,1,1,,-15,5,0,5,3,9,1,0,2781800,24,S. MC DONNELL,https://imagenes.feb.es/foto.aspx?c=2781800,CLUB OURENSE BALONCESTO
1,2,"50,0",0,5,"0,0",0,0,"0,0",0,5,"0,0",821,13:41,,0,0,0,3,3,6,1,1,0,,-6,-2,0,6,3,1,0,0,1863291,27,M. IGLESIAS FERNANDEZ,https://imagenes.feb.es/foto.aspx?c=1863291,CLUB OURENSE BALONCESTO
1,1,"100,0",4,7,"57,1",2,3,"66,7",6,10,"60,0",1518,25:18,,0,1,0,1,1,2,1,0,0,,-16,14,3,2,3,15,1,1,2650871,28,R. DIAS MARQUES LISBOA SANTOS,https://imagenes.feb.es/foto.aspx?c=2650871,CLUB OURENSE BALONCESTO
1,2,"50,0",0,2,"0,0",0,0,"0,0",0,2,"0,0",944,15:44,,1,0,0,0,4,4,1,1,0,,-8,1,0,4,2,1,1,0,2654188,35,R. GILL,https://imagenes.feb.es/foto.aspx?c=2654188,CLUB OURENSE BALONCESTO
3,3,"100,0",5,9,"55,6",0,2,"0,0",5,11,"45,5",1017,16:57,,0,1,1,1,0,1,3,2,0,,4,6,1,1,4,13,0,0,2819335,41,C. JÜRGENS,https://imagenes.feb.es/foto.aspx?c=2819335,CLUB OURENSE BALONCESTO
