p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
8,9,"88,9",3,7,"42,9",4,7,"57,1",7,14,"50,0",1579,26:19,,0,0,0,0,0,0,7,5,1,,4,20,1,0,2,26,1,0,2813978,2,T. ROBERTS,https://imagenes.feb.es/foto.aspx?c=2813978,CAJA RURAL CB ZAMORA
3,4,"75,0",0,4,"0,0",3,7,"42,9",3,11,"27,3",1524,25:24,,0,0,0,2,2,4,2,1,0,,2,6,2,4,4,12,1,0,2814246,3,C. ROGERS,https://imagenes.feb.es/foto.aspx?c=2814246,CAJA RURAL CB ZAMORA
0,0,"0,0",1,1,"100,0",3,4,"75,0",4,5,"80,0",1254,20:54,,0,0,1,0,1,1,0,1,0,,24,6,0,1,4,11,0,1,2335424,4,J. ROUND,https://imagenes.feb.es/foto.aspx?c=2335424,CAJA RURAL CB ZAMORA
6,6,"100,0",3,5,"60,0",0,1,"0,0",3,6,"50,0",1149,19:09,,0,0,0,0,0,0,3,3,3,,7,13,2,0,1,12,0,0,1702420,9,J. PERIS CRESPO,https://imagenes.feb.es/foto.aspx?c=1702420,CAJA RURAL CB ZAMORA
2,2,"100,0",1,3,"33,3",1,2,"50,0",2,5,"40,0",1315,21:55,,1,0,0,2,3,5,3,1,0,,-6,13,2,5,1,7,1,0,1890908,13,A. MARTINEZ CLARIANA,https://imagenes.feb.es/foto.aspx?c=1890908,CAJA RURAL CB ZAMORA
0,0,"0,0",1,1,"100,0",0,0,"0,0",1,1,"100,0",214,03:34,,0,0,0,0,0,0,0,0,0,,-1,1,0,0,1,2,0,0,2819218,14,D. KRISTENSEN,https://imagenes.feb.es/foto.aspx?c=2819218,CAJA RURAL CB ZAMORA
3,6,"50,0",3,7,"42,9",0,0,"0,0",3,7,"42,9",1123,18:43,,0,0,1,2,3,5,4,2,1,,-10,11,1,5,0,9,1,0,2432888,15,O. LO       ,https://imagenes.feb.es/foto.aspx?c=2432888,CAJA RURAL CB ZAMORA
0,2,"0,0",0,0,"0,0",0,1,"0,0",0,1,"0,0",549,09:09,,0,0,0,0,2,2,1,3,1,,-1,-1,3,2,2,0,0,0,1947677,17,T. NASPLER PERAIRE,https://imagenes.feb.es/foto.aspx?c=1947677,CAJA RURAL CB ZAMORA
1,3,"33,3",2,2,"100,0",0,0,"0,0",2,2,"100,0",1015,16:55,,1,0,0,0,5,5,2,1,0,,-11,7,0,5,3,5,1,0,2335179,21,J. VAN ZEGEREN,https://imagenes.feb.es/foto.aspx?c=2335179,CAJA RURAL CB ZAMORA
7,8,"87,5",3,4,"75,0",0,1,"0,0",3,5,"60,0",1383,23:03,,1,0,0,2,2,4,6,2,4,,15,23,2,4,2,13,0,0,2814245,34,S. THRASTARSON,https://imagenes.feb.es/foto.aspx?c=2814245,CAJA RURAL CB ZAMORA
0,1,"0,0",2,2,"100,0",0,0,"0,0",2,2,"100,0",895,14:55,,0,0,0,0,3,3,1,0,0,,7,4,1,3,4,4,0,0,2334629,55,J. PAUKSTÈ,https://imagenes.feb.es/foto.aspx?c=2334629,CAJA RURAL CB ZAMORA
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",0,00:00,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1440545,78,A. BOUZAN CUMPLIDO,https://imagenes.feb.es/foto.aspx?c=1440545,CAJA RURAL CB ZAMORA
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",0,00:00,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2300926,1,S. BENITO ANTON,https://imagenes.feb.es/foto.aspx?c=2300926,GRUPO URETA TIZONA BURGOS
1,2,"50,0",4,5,"80,0",0,3,"0,0",4,8,"50,0",1201,20:01,,0,0,0,0,1,1,1,3,1,,-1,2,2,1,4,9,0,0,2814904,5,M. JACKSON,https://imagenes.feb.es/foto.aspx?c=2814904,GRUPO URETA TIZONA BURGOS
2,3,"66,7",1,6,"16,7",0,2,"0,0",1,8,"12,5",1086,18:06,,0,1,0,1,3,4,2,0,1,,1,3,2,4,2,4,0,0,1787348,10,A. PARRADO CALABRIA,https://imagenes.feb.es/foto.aspx?c=1787348,GRUPO URETA TIZONA BURGOS
3,4,"75,0",6,7,"85,7",0,2,"0,0",6,9,"66,7",1095,18:15,,0,0,0,0,2,2,3,1,0,,-7,14,0,2,1,15,0,0,1572466,13,R. VILA SOLEY,https://imagenes.feb.es/foto.aspx?c=1572466,GRUPO URETA TIZONA BURGOS
1,2,"50,0",2,4,"50,0",2,3,"66,7",4,7,"57,1",1299,21:39,,0,0,0,3,3,6,3,3,0,,-1,10,1,6,4,11,1,0,1808439,21,G. GIL GARCIA,https://imagenes.feb.es/foto.aspx?c=1808439,GRUPO URETA TIZONA BURGOS
2,2,"100,0",1,1,"100,0",0,1,"0,0",1,2,"50,0",836,13:56,,0,0,0,0,2,2,1,2,2,,8,8,3,2,1,4,0,0,2138600,24,A. HUELVES GARCIA,https://imagenes.feb.es/foto.aspx?c=2138600,GRUPO URETA TIZONA BURGOS
0,0,"0,0",6,7,"85,7",0,2,"0,0",6,9,"66,7",1020,17:00,,0,1,0,1,2,3,0,2,0,,-6,7,1,3,4,12,1,0,2736183,25,J. ZIDEK,https://imagenes.feb.es/foto.aspx?c=2736183,GRUPO URETA TIZONA BURGOS
0,0,"0,0",1,2,"50,0",0,0,"0,0",1,2,"50,0",625,10:25,,0,0,1,0,3,3,0,1,1,,6,2,0,3,2,2,0,0,2814907,31,J. BROWN-FERGUSON,https://imagenes.feb.es/foto.aspx?c=2814907,GRUPO URETA TIZONA BURGOS
5,6,"83,3",3,4,"75,0",1,3,"33,3",4,7,"57,1",1327,22:07,,0,1,0,1,1,2,5,0,2,,-16,16,1,2,4,14,1,0,1879609,33,A. ALONSO CUEVAS,https://imagenes.feb.es/foto.aspx?c=1879609,GRUPO URETA TIZONA BURGOS
0,0,"0,0",3,3,"100,0",0,4,"0,0",3,7,"42,9",1018,16:58,,0,0,0,3,0,3,1,0,0,,-14,3,1,3,4,6,1,0,1625687,35,R. SEOANE RODICIO,https://imagenes.feb.es/foto.aspx?c=1625687,GRUPO URETA TIZONA BURGOS
4,4,"100,0",1,3,"33,3",1,6,"16,7",2,9,"22,2",1283,21:23,,0,0,0,0,1,1,4,1,3,,4,10,2,1,1,9,0,0,1787363,55,G. JOFRESA SARRET,https://imagenes.feb.es/foto.aspx?c=1787363,GRUPO URETA TIZONA BURGOS
3,3,"100,0",3,3,"100,0",0,0,"0,0",3,3,"100,0",1210,20:10,,0,0,0,1,4,5,4,1,2,,-4,18,1,5,2,9,1,1,2325671,60,A. ALONSO RUIZ,https://imagenes.feb.es/foto.aspx?c=2325671,GRUPO URETA TIZONA BURGOS
