p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",105,01:45,,0,0,0,0,0,0,0,1,0,,1,-2,1,0,2,0,0,0,1843906,0,A. SCARIOLO ARES,https://imagenes.feb.es/foto.aspx?c=1843906,FIBWI MALLORCA BASQUET PALMA 
1,2,"50,0",5,9,"55,6",0,0,"0,0",5,9,"55,6",1288,21:28,,1,0,0,2,5,7,2,0,1,,12,15,0,7,2,11,1,0,2788739,1,L. SMITH,https://imagenes.feb.es/foto.aspx?c=2788739,FIBWI MALLORCA BASQUET PALMA 
0,0,"0,0",1,1,"100,0",0,3,"0,0",1,4,"25,0",918,15:18,,1,0,0,3,2,5,0,0,0,,-15,5,2,5,2,2,0,0,2319991,4,S. NIANG BEYE,https://imagenes.feb.es/foto.aspx?c=2319991,FIBWI MALLORCA BASQUET PALMA 
0,0,"0,0",0,1,"0,0",1,2,"50,0",1,3,"33,3",820,13:40,,0,1,0,0,1,1,0,0,0,,-12,-1,0,1,3,3,0,0,2821058,6,J. BOCCA,https://imagenes.feb.es/foto.aspx?c=2821058,FIBWI MALLORCA BASQUET PALMA 
1,3,"33,3",0,2,"0,0",0,2,"0,0",0,4,"0,0",1362,22:42,,0,0,0,1,5,6,4,0,1,,-4,7,2,6,1,1,1,0,2027826,13,O. MATULIONIS,https://imagenes.feb.es/foto.aspx?c=2027826,FIBWI MALLORCA BASQUET PALMA 
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",0,00:00,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2008018,15,O. SIQUIER COSTA,https://imagenes.feb.es/foto.aspx?c=2008018,FIBWI MALLORCA BASQUET PALMA 
0,0,"0,0",3,3,"100,0",0,0,"0,0",3,3,"100,0",1482,24:42,,1,0,3,0,3,3,1,1,5,,10,12,1,3,4,6,1,0,1509876,23,J. ARAMBURU LAMY,https://imagenes.feb.es/foto.aspx?c=1509876,FIBWI MALLORCA BASQUET PALMA 
0,0,"0,0",5,7,"71,4",0,2,"0,0",5,9,"55,6",1721,28:41,,0,0,0,0,0,0,4,4,1,,9,9,7,0,5,10,1,0,2818075,24,L. CAPALBO,https://imagenes.feb.es/foto.aspx?c=2818075,FIBWI MALLORCA BASQUET PALMA 
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",193,03:13,,0,0,0,0,0,0,0,1,0,,-7,-1,0,0,0,0,0,1,1241485,30,J. MARTINEZ CABEZUDO,https://imagenes.feb.es/foto.aspx?c=1241485,FIBWI MALLORCA BASQUET PALMA 
1,1,"100,0",2,7,"28,6",2,4,"50,0",4,11,"36,4",1619,26:59,,0,1,0,0,1,1,1,2,0,,2,4,1,1,1,11,1,0,2583212,33,L. BRACEY,https://imagenes.feb.es/foto.aspx?c=2583212,FIBWI MALLORCA BASQUET PALMA 
3,5,"60,0",3,5,"60,0",2,5,"40,0",5,10,"50,0",1380,23:00,,0,0,0,0,2,2,4,4,1,,-4,11,2,2,2,15,0,0,2783882,44,B. VAZQUEZ ARRAIZA,https://imagenes.feb.es/foto.aspx?c=2783882,FIBWI MALLORCA BASQUET PALMA 
3,4,"75,0",3,5,"60,0",0,0,"0,0",3,5,"60,0",1112,18:32,,1,0,1,2,2,4,3,4,3,,-17,11,0,4,2,9,0,0,2819257,99,P. BOMBINO PARADA,https://imagenes.feb.es/foto.aspx?c=2819257,FIBWI MALLORCA BASQUET PALMA 
1,1,"100,0",3,6,"50,0",1,4,"25,0",4,10,"40,0",1374,22:54,,0,2,0,0,2,2,1,5,2,,14,3,1,2,2,10,0,0,2334516,2,J. POWELL,https://imagenes.feb.es/foto.aspx?c=2334516,GRUPO ALEGA CANTABRIA
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",0,00:00,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1899194,6,C. TABOADA HEISKANEN,https://imagenes.feb.es/foto.aspx?c=1899194,GRUPO ALEGA CANTABRIA
0,0,"0,0",0,0,"0,0",1,4,"25,0",1,4,"25,0",729,12:09,,0,0,0,0,2,2,1,0,1,,11,4,2,2,2,3,0,0,2867402,7,D. VAN OOSTRUM,https://imagenes.feb.es/foto.aspx?c=2867402,GRUPO ALEGA CANTABRIA
6,7,"85,7",2,4,"50,0",0,4,"0,0",2,8,"25,0",2028,33:48,,0,0,0,1,8,9,6,2,4,,9,25,5,9,0,10,1,0,841966,8,S. RODRÍGUEZ RAMOS,https://imagenes.feb.es/foto.aspx?c=841966,GRUPO ALEGA CANTABRIA
2,2,"100,0",2,3,"66,7",1,2,"50,0",3,5,"60,0",1329,22:09,,0,0,0,3,2,5,1,2,1,,15,11,4,5,5,9,1,1,1821694,10,G. MARTINEZ DIAZ,https://imagenes.feb.es/foto.aspx?c=1821694,GRUPO ALEGA CANTABRIA
6,8,"75,0",2,5,"40,0",0,0,"0,0",2,5,"40,0",1441,24:01,,1,1,0,3,3,6,8,1,0,,-9,19,0,6,0,10,1,0,2815820,11,J. YU,https://imagenes.feb.es/foto.aspx?c=2815820,GRUPO ALEGA CANTABRIA
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",949,15:49,,0,0,0,1,3,4,0,0,0,,-4,2,1,4,3,0,1,0,1676845,12,D. ALDERETE DIAZ,https://imagenes.feb.es/foto.aspx?c=1676845,GRUPO ALEGA CANTABRIA
0,0,"0,0",0,2,"0,0",0,0,"0,0",0,2,"0,0",326,05:26,,0,1,0,0,0,0,0,0,0,,-2,-4,0,0,2,0,0,0,1442713,15,P. HERNANDEZ MONTENEGRO,https://imagenes.feb.es/foto.aspx?c=1442713,GRUPO ALEGA CANTABRIA
4,4,"100,0",0,1,"0,0",1,4,"25,0",1,5,"20,0",1480,24:40,,1,0,0,0,2,2,3,2,2,,-10,10,2,2,1,7,0,0,2864604,31,M. LAPORNIK,https://imagenes.feb.es/foto.aspx?c=2864604,GRUPO ALEGA CANTABRIA
4,5,"80,0",4,5,"80,0",2,6,"33,3",6,11,"54,5",1401,23:21,,0,0,0,1,0,1,3,5,1,,-11,10,0,1,2,18,1,0,2274998,32,R. JOHNSON JR,https://imagenes.feb.es/foto.aspx?c=2274998,GRUPO ALEGA CANTABRIA
