p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
2,2,"100,0",3,4,"75,0",0,0,"0,0",3,4,"75,0",959,15:59,,1,0,3,1,1,2,2,1,0,,-8,8,0,2,3,8,1,0,2640663,0,A. NGOM,https://imagenes.feb.es/foto.aspx?c=2640663,INVEREADY GIPUZKOA
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",0,00:00,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2862573,1,J. TATE,https://imagenes.feb.es/foto.aspx?c=2862573,INVEREADY GIPUZKOA
0,0,"0,0",0,0,"0,0",1,8,"12,5",1,8,"12,5",1099,18:19,,0,0,0,0,3,3,2,1,2,,1,5,4,3,1,3,1,0,2678649,2,O. HANZLIK,https://imagenes.feb.es/foto.aspx?c=2678649,INVEREADY GIPUZKOA
0,0,"0,0",1,1,"100,0",0,2,"0,0",1,3,"33,3",1044,17:24,,0,0,0,1,2,3,3,1,0,,9,7,3,3,1,2,0,1,1749125,6,A. ZUBIZARRETA ARANBARRI,https://imagenes.feb.es/foto.aspx?c=1749125,INVEREADY GIPUZKOA
1,1,"100,0",2,2,"100,0",1,2,"50,0",3,4,"75,0",1095,18:15,,0,0,0,0,1,1,2,0,1,,7,9,1,1,3,8,0,0,1447983,9,M. MOTOS CABODEVILLA,https://imagenes.feb.es/foto.aspx?c=1447983,INVEREADY GIPUZKOA
2,2,"100,0",2,6,"33,3",0,0,"0,0",2,6,"33,3",1161,19:21,,0,0,0,3,2,5,2,1,1,,8,9,1,5,1,6,0,0,2082685,10,M. ANSORREGUI DEBA,https://imagenes.feb.es/foto.aspx?c=2082685,INVEREADY GIPUZKOA
4,4,"100,0",2,4,"50,0",2,5,"40,0",4,9,"44,4",1242,20:42,,0,1,0,0,0,0,4,1,0,,-1,13,3,0,2,14,1,0,1822814,11,G. MAIZA APECECHEA,https://imagenes.feb.es/foto.aspx?c=1822814,INVEREADY GIPUZKOA
4,6,"66,7",3,4,"75,0",0,0,"0,0",3,4,"75,0",1393,23:13,,2,0,0,1,4,5,3,1,0,,11,15,1,5,2,10,0,0,1988355,12,J. NICOLAU ALEDON,https://imagenes.feb.es/foto.aspx?c=1988355,INVEREADY GIPUZKOA
1,1,"100,0",1,5,"20,0",2,8,"25,0",3,13,"23,1",1387,23:07,,2,1,0,0,1,1,1,0,1,,-3,5,2,1,1,9,0,0,2814207,13,T. MCGHIE,https://imagenes.feb.es/foto.aspx?c=2814207,INVEREADY GIPUZKOA
3,3,"100,0",4,6,"66,7",0,1,"0,0",4,7,"57,1",1268,21:08,,0,0,0,5,3,8,3,4,1,,-5,14,0,8,2,11,1,0,2813562,22,G. KORSANTIA,https://imagenes.feb.es/foto.aspx?c=2813562,INVEREADY GIPUZKOA
2,2,"100,0",1,3,"33,3",2,4,"50,0",3,7,"42,9",1352,22:32,,0,0,0,0,0,0,1,0,0,,-9,6,2,0,3,10,1,0,2275973,24,I. ARROYO VARELA,https://imagenes.feb.es/foto.aspx?c=2275973,INVEREADY GIPUZKOA
2,2,"100,0",1,2,"50,0",0,1,"0,0",1,3,"33,3",1215,20:15,,1,1,0,0,2,2,3,1,1,,-10,7,1,2,2,4,1,0,2867056,7,A. VRABAC,https://imagenes.feb.es/foto.aspx?c=2867056,CLOUD.GAL OURENSE BALONCESTO 
