p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
1,1,"100,0",1,3,"33,3",1,2,"50,0",2,5,"40,0",603,10:03,,0,1,0,2,0,2,2,0,0,,-6,6,0,2,1,6,0,0,2814904,5,M. JACKSON,https://imagenes.feb.es/foto.aspx?c=2814904,GRUPO URETA TIZONA BURGOS
2,2,"100,0",0,0,"0,0",0,2,"0,0",0,2,"0,0",572,09:32,,0,0,0,0,1,1,4,1,1,,5,5,1,1,1,2,0,0,2814906,8,F. TERINS,https://imagenes.feb.es/foto.aspx?c=2814906,GRUPO URETA TIZONA BURGOS
0,0,"0,0",1,7,"14,3",4,8,"50,0",5,15,"33,3",1217,20:17,,0,0,0,3,4,7,2,3,0,,5,9,2,7,3,14,1,0,1787348,10,A. PARRADO CALABRIA,https://imagenes.feb.es/foto.aspx?c=1787348,GRUPO URETA TIZONA BURGOS
2,3,"66,7",6,9,"66,7",0,0,"0,0",6,9,"66,7",1085,18:05,,0,1,0,3,5,8,3,1,0,,6,16,0,8,4,14,0,0,1572466,13,R. VILA SOLEY,https://imagenes.feb.es/foto.aspx?c=1572466,GRUPO URETA TIZONA BURGOS
0,0,"0,0",0,1,"0,0",1,4,"25,0",1,5,"20,0",1549,25:49,,0,0,0,2,2,4,3,1,2,,8,7,2,4,2,3,1,0,1808439,21,G. GIL GARCIA,https://imagenes.feb.es/foto.aspx?c=1808439,GRUPO URETA TIZONA BURGOS
0,1,"0,0",4,4,"100,0",0,1,"0,0",4,5,"80,0",1125,18:45,,0,0,0,2,0,2,4,2,1,,4,9,2,2,4,8,0,0,2138600,24,A. HUELVES GARCIA,https://imagenes.feb.es/foto.aspx?c=2138600,GRUPO URETA TIZONA BURGOS
2,2,"100,0",0,1,"0,0",0,3,"0,0",0,4,"0,0",510,08:30,,0,0,0,0,0,0,1,1,1,,-4,-2,0,0,1,2,0,0,2736183,25,J. ZIDEK,https://imagenes.feb.es/foto.aspx?c=2736183,GRUPO URETA TIZONA BURGOS
0,0,"0,0",1,3,"33,3",0,0,"0,0",1,3,"33,3",439,07:19,,0,0,0,2,2,4,1,0,0,,1,4,0,4,1,2,0,0,2814907,31,J. BROWN-FERGUSON,https://imagenes.feb.es/foto.aspx?c=2814907,GRUPO URETA TIZONA BURGOS
0,0,"0,0",1,1,"100,0",0,3,"0,0",1,4,"25,0",1027,17:07,,0,0,0,3,1,4,1,0,1,,-2,7,3,4,1,2,1,0,1879609,33,A. ALONSO CUEVAS,https://imagenes.feb.es/foto.aspx?c=1879609,GRUPO URETA TIZONA BURGOS
0,0,"0,0",6,8,"75,0",1,4,"25,0",7,12,"58,3",1582,26:22,,0,0,0,1,4,5,0,2,1,,14,15,2,5,1,15,1,0,1625687,35,R. SEOANE RODICIO,https://imagenes.feb.es/foto.aspx?c=1625687,GRUPO URETA TIZONA BURGOS
0,0,"0,0",4,6,"66,7",1,2,"50,0",5,8,"62,5",979,16:19,,0,0,0,0,3,3,1,0,0,,5,11,1,3,2,11,0,0,1787363,55,G. JOFRESA SARRET,https://imagenes.feb.es/foto.aspx?c=1787363,GRUPO URETA TIZONA BURGOS
0,0,"0,0",1,3,"33,3",0,0,"0,0",1,3,"33,3",1312,21:52,,0,0,0,1,0,1,0,2,1,,4,1,3,1,2,2,1,1,2325671,60,A. ALONSO RUIZ,https://imagenes.feb.es/foto.aspx?c=2325671,GRUPO URETA TIZONA BURGOS
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",120,02:00,,0,0,0,1,0,1,0,0,0,,-4,1,0,1,0,0,1,0,2640663,00,A. NGOM,https://imagenes.feb.es/foto.aspx?c=2640663,INVEREADY GIPUZKOA
0,1,"0,0",5,9,"55,6",0,2,"0,0",5,11,"45,5",989,16:29,,0,0,0,2,1,3,4,3,1,,-13,7,1,3,2,10,1,0,2813563,1,L. TERRY,https://imagenes.feb.es/foto.aspx?c=2813563,INVEREADY GIPUZKOA
0,0,"0,0",0,0,"0,0",1,3,"33,3",1,3,"33,3",920,15:20,,0,0,0,0,1,1,0,0,1,,2,3,0,1,0,3,0,0,2678649,2,O. HANZLIK,https://imagenes.feb.es/foto.aspx?c=2678649,INVEREADY GIPUZKOA
