p1m,p1a,p1p,p2m,p2a,p2p,p3m,p3a,p3p,fgm,fga,fgp,min,minFormatted,sta,bs,tc,mt,ro,rd,rt,rf,to,st,ind,pllss,val,assist,reb,pf,pts,inn,captain,id,no,name,logo,team_name
6,7,"85,7",4,7,"57,1",3,5,"60,0",7,12,"58,3",1380,23:00,,0,1,0,0,2,2,8,2,2,,16,33,7,2,1,23,1,0,2839186,3,M. TOWNES VILLAR,https://imagenes.feb.es/foto.aspx?c=2839186,ALIMERKA OVIEDO BALONCESTO
0,0,"0,0",4,5,"80,0",0,0,"0,0",4,5,"80,0",1048,17:28,,0,0,1,2,3,5,1,1,0,,10,10,0,5,2,8,0,0,1853585,4,A. FAURE RIBES,https://imagenes.feb.es/foto.aspx?c=1853585,ALIMERKA OVIEDO BALONCESTO
3,3,"100,0",1,5,"20,0",4,7,"57,1",5,12,"41,7",1748,29:08,,0,0,0,0,5,5,3,0,0,,23,18,2,5,2,17,1,0,2815325,5,G. PARHAM II,https://imagenes.feb.es/foto.aspx?c=2815325,ALIMERKA OVIEDO BALONCESTO
2,3,"66,7",1,3,"33,3",3,7,"42,9",4,10,"40,0",1539,25:39,,0,0,0,0,1,1,4,0,1,,22,12,4,1,4,13,0,0,2822575,7,D. DUSCAK,https://imagenes.feb.es/foto.aspx?c=2822575,ALIMERKA OVIEDO BALONCESTO
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",0,00:00,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2822577,11,F. COPES,https://imagenes.feb.es/foto.aspx?c=2822577,ALIMERKA OVIEDO BALONCESTO
2,2,"100,0",1,1,"100,0",1,4,"25,0",2,5,"40,0",1233,20:33,,0,0,1,0,4,4,1,1,1,,13,8,0,4,1,7,0,0,2822578,14,D. SHELIST,https://imagenes.feb.es/foto.aspx?c=2822578,ALIMERKA OVIEDO BALONCESTO
0,0,"0,0",1,1,"100,0",3,5,"60,0",4,6,"66,7",1355,22:35,,0,0,0,0,3,3,0,0,0,,21,12,1,3,1,11,1,0,2819514,35,F. NWAOKORIE,https://imagenes.feb.es/foto.aspx?c=2819514,ALIMERKA OVIEDO BALONCESTO
1,4,"25,0",1,3,"33,3",0,3,"0,0",1,6,"16,7",1252,20:52,,0,0,0,5,7,12,3,2,2,,19,11,3,12,2,3,1,1,1662155,41,R. COSIALLS BORRAS,https://imagenes.feb.es/foto.aspx?c=1662155,ALIMERKA OVIEDO BALONCESTO
1,4,"25,0",0,0,"0,0",2,5,"40,0",2,5,"40,0",1115,18:35,,1,0,0,1,0,1,3,2,0,,15,2,3,1,5,7,1,0,1821152,44,P. GONZALEZ LONGARELA,https://imagenes.feb.es/foto.aspx?c=1821152,ALIMERKA OVIEDO BALONCESTO
0,0,"0,0",0,0,"0,0",4,5,"80,0",4,5,"80,0",1330,22:10,,0,0,0,2,2,4,1,0,0,,16,17,1,4,0,12,0,0,1981938,48,J. ARIAS GONZALEZ,https://imagenes.feb.es/foto.aspx?c=1981938,ALIMERKA OVIEDO BALONCESTO
0,1,"0,0",2,2,"100,0",1,1,"100,0",3,3,"100,0",774,12:54,,0,0,0,0,2,2,1,1,0,,-8,5,1,2,4,7,0,0,1878729,0,J. GODSPOWER JOHNSON,https://imagenes.feb.es/foto.aspx?c=1878729,MELILLA CIUDAD DEL DEPORTE
0,0,"0,0",0,1,"0,0",0,0,"0,0",0,1,"0,0",861,14:21,,0,0,0,0,4,4,0,2,0,,-6,-1,0,4,2,0,0,0,2451278,1,D. POIRIER,https://imagenes.feb.es/foto.aspx?c=2451278,MELILLA CIUDAD DEL DEPORTE
0,0,"0,0",3,8,"37,5",3,6,"50,0",6,14,"42,9",1485,24:45,,0,0,0,0,2,2,1,0,0,,-23,11,1,2,0,15,0,0,2819191,5,M. HERON,https://imagenes.feb.es/foto.aspx?c=2819191,MELILLA CIUDAD DEL DEPORTE
0,0,"0,0",1,1,"100,0",3,5,"60,0",4,6,"66,7",1224,20:24,,0,0,0,1,0,1,2,2,0,,-21,10,2,1,2,11,1,0,1677841,7,P. CORDOBA MURO,https://imagenes.feb.es/foto.aspx?c=1677841,MELILLA CIUDAD DEL DEPORTE
2,2,"100,0",2,6,"33,3",1,3,"33,3",3,9,"33,3",1545,25:45,,0,0,0,1,5,6,1,3,0,,-16,9,4,6,2,9,1,0,1382710,9,I. CRUZ UCEDA,https://imagenes.feb.es/foto.aspx?c=1382710,MELILLA CIUDAD DEL DEPORTE
0,0,"0,0",0,0,"0,0",0,0,"0,0",0,0,"0,0",641,10:41,,0,0,0,0,0,0,0,0,1,,5,0,0,0,1,0,0,0,2734873,12,P. KRUTOUS,https://imagenes.feb.es/foto.aspx?c=2734873,MELILLA CIUDAD DEL DEPORTE
0,0,"0,0",2,6,"33,3",0,3,"0,0",2,9,"22,2",991,16:31,,0,1,0,1,3,4,2,0,0,,-12,2,2,4,3,4,1,0,1373532,13,S. RODRIGUEZ FEBLES,https://imagenes.feb.es/foto.aspx?c=1373532,MELILLA CIUDAD DEL DEPORTE
6,9,"66,7",1,2,"50,0",1,2,"50,0",2,4,"50,0",1364,22:44,,1,0,0,1,3,4,6,1,3,,-22,15,0,4,4,11,1,0,2647156,21,L. DEBAUT,https://imagenes.feb.es/foto.aspx?c=2647156,MELILLA CIUDAD DEL DEPORTE
4,4,"100,0",0,4,"0,0",1,3,"33,3",1,7,"14,3",1050,17:30,,0,0,0,0,1,1,4,0,0,,-5,7,2,1,1,7,0,0,1251001,22,C. DIAZ RODRIGUEZ,https://imagenes.feb.es/foto.aspx?c=1251001,MELILLA CIUDAD DEL DEPORTE
0,0,"0,0",1,2,"50,0",0,0,"0,0",1,2,"50,0",256,04:16,,0,0,0,2,0,2,0,0,0,,-10,3,0,2,0,2,0,0,2734242,33,M. STILMA,https://imagenes.feb.es/foto.aspx?c=2734242,MELILLA CIUDAD DEL DEPORTE
2,2,"100,0",1,3,"33,3",0,1,"0,0",1,4,"25,0",1264,21:04,,0,0,0,0,0,0,1,1,0,,-19,2,3,0,2,4,1,1,1978541,44,J. GARCIA SANCHEZ,https://imagenes.feb.es/foto.aspx?c=1978541,MELILLA CIUDAD DEL DEPORTE
0,0,"0,0",0,1,"0,0",0,1,"0,0",0,2,"0,0",545,09:05,,0,0,0,0,0,0,0,1,0,,-18,-5,1,0,3,0,0,0,2864599,63,J. EZQUERRA TRELLES,https://imagenes.feb.es/foto.aspx?c=2864599,MELILLA CIUDAD DEL DEPORTE
